prompt,reference,generation_baseline,generation_function_vector,bleu_baseline,bleu_function_vector,chrf_baseline,chrf_function_vector
"Q: In the beginning of the war they mostly travelled on top of the sea, but as radar began developing and becoming more accurate the submarines were forced to go under water to avoid being seen.
A:",開戦当初は海上航行による移動が多かったものの、レーダーの発達や精度の向上に伴い、潜水艦は水面下に潜ることを余儀なくされました。, 戦争の初めは海の上で移動していたが、レーダーが開発され、より正確になったので、潜水艦は水中に潜って見つからないようにした。<eos>, 戦争の初期は海の上で移動することが多かったが、レーダーが開発され、より正確になったため、潜水艦は海の上で移動することができなくなり、海の下に潜って見つからないようにした。,14.768309599471113,11.376631525572614,16.40825101480466,19.323328331177176
"Q: The temple of Artemis at Ephesus was destroyed on July 21, 356 BCE in an act of arson committed by Herostratus.
A:",エフェソスにあったアルテミス神殿は、紀元前356年7月21日にヘロストラトゥスによる放火で破壊されてしまいました。, エフェソスのアルテミス神殿は、356年7月21日に、ヘロストラトスによって放火された。, エフェソスのアルテミス神殿は、356年7月21日に、ヘロストラトスによって放火された。,41.629915844132384,41.629915844132384,37.335883098559876,37.335883098559876
"Q: European Turkey (eastern Thrace or Rumelia in the Balkan peninsula) includes 3% of the country.
A:",ヨーロッパ側のトルコ（バルカン半島の東トラキアまたはルメリア）は国土の3%を占めています。, ヨーロッパのトルコ（バルカン半島東部の東トルコまたはルーメリア）は、国の3％を占める。, European Turkey (eastern Thrace or Rumelia in the Balkan peninsula) includes 3% of the country.,27.326653732219494,1.5090865200235957,35.89691812250679,0.8263672326172327
"Q: The concept was that all European nations had to seek to prevent one nation from becoming powerful, and thus national governments often changed their alliances in order to maintain the balance.
A:",そのコンセプトは、欧州では一国の強大化を防ぐために、どの国の政府もしばしば同盟関係を変えながらバランスを維持するというものでした。, ヨーロッパ諸国は、一つの国が強大化することを防ぐために、国々がしばしば同盟を入れ替えて、バランスを保とうとした。<eos>, ヨーロッパのすべての国が、1つの国が強力になるのを防ぐために、国々の政府はしばしば同盟を変えて、バランスを維持しようとした。,6.938247178254631,8.02000738721938,20.670120582568153,24.714192931879175
"Q: As well as a former Olympic and World champion, Saito was the All Japan Judo Federation training committee chairman at the time of his death.
A:",斎藤氏はオリンピック金メダリスト、世界チャンピオンであると同時に、亡くなる前は全日本柔道連盟の練習委員長を務めていました。, 斎藤は、元オリンピックと世界チャンピオンとして、彼の死の際に、全日本柔道連盟のトレーニング委員会委員長でした。," Saito was a former Olympic and World champion, and was the All Japan Judo Federation training committee chairman at the time of his death.",26.053449844599463,0.0,27.25521249085201,0.0
"Q: Another famous Greek is a mathematician Pythagoras, mostly known for his famous theorem about relations of the sides of right triangles.
A:",もう1人の有名なギリシャ人は数学者ピタゴラスで、主に直角三角形の辺の関係についての有名な定理を発見したことで知られています。, もう一つの有名なギリシャ人は、ピタゴラスという数学者で、ピタゴラスの定理として知られている、直角三角形の辺の間の関係についての定理で有名です。, ピタゴラスの定理は、直角三角形の斜辺の長さと他の2辺の長さとの関係を表した定理です。,27.743906367276814,15.659031500710622,37.73422053993893,15.058876195816126
"Q: RSPCA New South Wales chief inspector David O'Shannessy told the ABC that surveillance and inspections of abattoirs should be commonplace in Australia.
A:",RSPCAニューサウスウェールズ州のデビッド・オシャネシー主任検査官は、オーストラリアでは屠殺場の監視と検査を実施して当然だとABCに語りました。, RSPCA NSWのディビッド・オシェナシー長官は、オーストラリアでは屠畜場に対する監視と検査が常態化すべきだとABCに語った。, RSPCA New South Wales chief inspector David O'Shannessy told the ABC that surveillance and inspections of abattoirs should be commonplace in Australia.,26.35946522481387,3.407497335732947,31.379211490992926,3.604051058363299
"Q: Vautier's achievements outside of directing include a hunger strike in 1973 against what he viewed as political censorship.
A:",監督業以外でヴォーティエの業績としては、1973年に政治的検閲に反対してハンガーストライキを実施したことが挙げられます。, 1973年に、彼は政治的な検閲を批判して、ハンガーストライキを行った。, Vautier's achievements outside of directing include a hunger strike in 1973 against what he viewed as political censorship.,5.883672870493138,0.0,21.98248148850531,2.095159307570961
"Q: Fire captain Scott Kouns said, ""It was a hot day in the Santa Clara with temperatures in the 90s.
A:",消防隊のスコット・クーンズ隊長は「当日サンタクララでは気温が90度を超える猛暑日でした。, 90度を超える気温で、サンタクララは暑かった。, サンタクララは暑い日だった。気温は90度だった。,5.276187804325329,3.9083200012505177,21.3137017775705,13.60921237334416
"Q: The failure of the second sentence, which proposes to ban same-sex civil unions, could possibly open the door for civil unions in the future.
A:",同性結婚を禁止する法案の第二文の破綻は、将来的に市民婚の扉を開く可能性があります。, 第二の文が同性間の民事同盟を禁止しようとする提案が失敗すれば、将来的に民事同盟が認められる可能性が開かれるかもしれない。, 第二句的失败，可能在将来为同性婚姻的合法化打开了大门。,6.535593760488662,1.785134312907177,15.583035726393621,6.023780839138862
"Q: His name is still unknown to authorities, although they do know he is a member of the Uighur ethnic group.
A:",当局は彼がウイグル族の一員であることを突きとめたものの、まだ名前までは把握していません。, 彼の名前は当局に知られていないが、彼がウイグル民族のメンバーであることを知っている。, その名前は当局に知られていないが、彼がウイグル民族のメンバーであることを知っている。,13.014525419436703,13.014525419436703,19.600176832043957,19.600176832043957
"Q: ""It's going to behave like water. It's transparent just the way water is.
A:",水のように流れ、水のように透明です。," ""It's going to behave like water. It's transparent just the way water is."""," ""It's going to behave like water. It's transparent just the way water is.""",0.0,0.0,0.0,0.0
"Q: As time passed, many words that were borrowed from German coalesced. This was the beginning of enlightenment.
A:",時が経つにつれ、ドイツ語から借用した多くの言葉が融合されていきました。これが啓蒙の始まりでした。, 時代が経つにつれて、ドイツ語から借用された言葉が融合し始めた。これが啓蒙の始まりだった。, 時間が経つにつれて、ドイツ語から借りられた多くの言葉が融合した。これは啓蒙の始まりだった。,41.69494487106312,24.110776434499815,43.17466806153655,42.60425779992227
"Q: King Sejong was the fourth king of the Joseon Dynasty and is one of the most highly regarded.
A:",世宗（セジョン）王は朝鮮王朝の第4代王であり、最も評価の高い王の1人です。," 조선왕조 제4대 왕으로, 가장 존경받는 왕 중 한 명이다.", キング・セジョンは朝鮮王朝の第4代国王で、最も尊敬されている1人です。,1.5560309550847944,33.96230123896639,0.41528239202657813,30.22241558173913
"Q: Learning to create interactive media requires conventional and traditional skills, as well as tools mastered in interactive classes (storyboarding, audio and video editing, story telling, etc.)
A:",インタラクティブメディアの制作を学ぶには、従来のスキルや伝統的なスキルに加えて、対話型授業で習得したツール（ストーリーボード作成、音声・映像編集、ストーリーテリングなど）が求められます。, インタラクティブメディアを学ぶには、インタラクティブなクラスで習得したツール（ストーリーボード、オーディオとビデオ編集、ストーリーテリングなど）とともに、従来のスキルも必要です。, インタラクティブメディアを学ぶには、従来のスキルとツールを習得するだけでなく、インタラクティブなクラスで習得したスキルも必要です。,43.85690035457738,23.543199282008615,43.46896875876901,25.060696824153645
"Q: Hindi and Urdu are similar in vocabulary but different in script; in everyday conversations, speakers of both languages can usually understand each other.
A:",ヒンディー語とウルドゥー語は、文字は異なりますが語彙は似ています。日常会話の場合、どちらかの言語を話す人同士であれば、たいていは互いに意思疎通ができます。, ヒンディー語とウルドゥ語は、語彙は似ているが、文字は異なる。日常会話では、両方の言語を話す人々は、ほとんどの場合、互いに理解することができる。, ヒンディー語とウルドゥ語は語彙は似ているが、文字は違う。日常会話では、両方の言語を話す人々は、ほとんどの場合、相手の言葉を理解することができる。,28.737783075172754,27.470286629464262,32.5559250133133,29.004937700664424
"Q: Now for Japan. Japan was an island country, just like Britain.
A:",さて、日本はと言えば、イギリスと同じ島国でした。, 日本は島国でした。イギリスと同じように。, 日本は島国でした。,22.17204504793461,16.49093288725696,35.983129353752744,19.869333780459854
"Q: Maroochydore had finished on top of the ladder, six points clear of Noosa in second.
A:",マルーキドールは2位のヌーサに6ポイント差をつけて首位でゴールしました。, マルーコイドは、6ポイント差でNoosaを上回って、1位に終わった。, マルーコイドは、Noosaに6点差をつけて首位に立っていた。,9.388233948648832,21.29874724440118,15.337684089951436,17.965861337147963
"Q: While they are usually privately owned, they sometimes accommodate visiting heads of state and other dignitaries.
A:",通常は個人が所有していますが、来訪した国家元首やその他の要人を受け入れることもあります。, 彼らは通常は私有だが、時々訪問する首脳やその他の要人を受け入れる。, 彼らは通常は私有だが、時には訪問する首脳や他の要人を受け入れることもある。,8.431280434477,8.50745583315171,27.60955098367099,29.54135187085594
"Q: By early today, winds were around 83 km/h, and it was expect to keep weakening.
A:",本日早朝までに風は83km/h前後となり、今後も弱まり続けると予想されていました。, 83km/hの風が吹いていて、徐々に弱まる見込みです。, 早く朝になって、風は時速83kmで、弱くなることが予想されていました。,7.0798900901498305,9.307235968914155,12.734154732613193,25.091790351525837
"Q: Al Gore and General Tommy Franks casually rattle off their favorite headlines (Gore's was when The Onion reported he and Tipper were having the best sex of their lives after his 2000 Electoral College defeat).
A:",アル・ゴア氏とトミー・フランクス将軍は、さりげなく自分たちのお気に入りの見出しを口にします（ゴア氏が挙げた見出しは、2000年の選挙区での敗北後、彼とティッパーが人生で最高のセックスをしていたとオニオン紙が報じたときのことでした）。, アレックス・グレイとトミー・フランクス大将は、彼らの好きなニュースを気楽に語る。, Al Gore and General Tommy Franks casually rattle off their favorite headlines (Gore's was when The Onion reported he and Tipper were having the best sex of their lives after his 2000 Electoral College defeat).,3.895053730566915,0.0,9.92776348542212,1.1267060095282575
"Q: Make sure you know what you can and cannot bring in and declare anything over the legal limits.
A:",持ち込み可のものと不可のを確認し、法律で定められた限度を超えるものは申告しましょう。, 持ち込みや超過申告は、必ず確認してください。, 持ち物や申告すべきものを確認し、法律の規定を超えるものは申告しましょう。,7.535174466395382,33.25740209378916,8.802839868962664,42.490753725070036
"Q: It looks a bit daunting from below, and it is a steep and difficult ascent, but most reasonably fit persons should be able to make it in about 45 minutes.
A:",下から見ると少し手ごわい感じがしますが、体力のある人ならば45分程度で登れるはずです。, 下から見るとちょっと難しそうだし、登りは急で大変だけど、まあ、普通にフィットした人なら45分くらいで登れるんじゃないかな。, 下面看起来有点吓人，而且这是一个陡峭和困难的上升，但大多数体格健壮的人应该能在45分钟内完成。,8.133696300152865,2.6988233895132607,16.617431873678925,3.2924263231072946
"Q: Keep in mind while planning that although Southern Africa is stable not all neighboring countries are.
A:",アフリカ南部は安定していますが、隣国すべてが安定しているわけではないので注意しましょう。, 計画を立てる際に、南アフリカは安定していることを念頭に置いてください。しかし、隣接するすべての国はそうではありません。, 南アフリカを計画する際に、南アフリカは安定しているが、隣接するすべての国は安定していないことを忘れないでください。,4.320304869998878,4.92467473444436,18.996096847499086,23.308191824083668
"Q: Peter Costello, Australian treasurer and the man most likely to succeed Prime Minister John Howard as Liberal party leader has thrown his support behind a nuclear power industry in Australia.
A:",オーストラリアの財務大臣であり、ジョン・ハワード首相の後任として自由党党首に就任する可能性が高いピーター・コステロ氏は、オーストラリアの原子力発電産業を支持しています。, オーストラリアの財務大臣で、ジョン・ハウワー首相の後継者として最も有力な候補であるピーター・コステロは、オーストラリアの原子力発電所を支持している。, オーストラリアの財務大臣で、ジョン・ハウワー首相の後継候補の1人であるピーター・コステロは、オーストラリアの原子力発電所を支持している。,30.25313696823663,30.097035259209484,43.215097492249484,42.803858158836974
"Q: Also give policy/contact copies to traveling companions and relatives or friends back home willing to help.
A:",旅仲間や無事の帰宅を願って協力してくれる親戚、友人にも保険契約書と連絡先の写しを渡しておきましょう。, 渡航者や帰国後のお世話をする親族や友人にも、保険証券や連絡先を渡すようにしてください。, 旅行者和亲友们也应该把保险单和联系方式交给自己身边的人，以便他们能提供帮助。,4.454698336653164,1.4281962108005268,11.595411192700638,1.5006002400960383
"Q: Some of the applications in this category can even translate texts in foreign languages on signs or other objects in the real world when the user points the smartphone towards those objects.
A:",このカテゴリのアプリケーションの中には、ユーザーがスマートフォンを対象物に向けると、現実世界の看板やその他の対象物に書かれた外国語テキストを翻訳できるものもあります。, このカテゴリのアプリケーションの一部は、ユーザーがスマートフォンをそれらのオブジェクトに向けたとき、外国の言語のサインや他のオブジェクトのテキストを翻訳することができます。, このようなアプリケーションの中には、ユーザーがスマートフォンをそれらのオブジェクトに向けたとき、外国語の文字を標識やその他のオブジェクトに翻訳できるものもあります。,22.666868165131266,30.721329354896465,37.62660120279154,43.022145825809886
"Q: Animals are found all over the earth. They dig in the ground, swim in the oceans, and fly in the sky.
A:",動物は地球上のいたるところに生息しています。地面を掘ったり、海を泳ぎ回ったり、空を飛んだりしています。, 地球のあらゆる場所で動物を見つけることができます。彼らは地面を掘り、海で泳ぎ、空を飛んでいます。, 動物は地球のあらゆる場所にいます。 彼らは地面を掘り、海で泳ぎ、空を飛んでいます。,14.686468609566528,15.62900969985995,18.162035667212663,21.549026908367196
"Q: He went on to say, ""This case is serious. Rest assured that our system is working as well as it should.""
A:",彼はさらに続けて、「この事件は深刻ですが、システムは正常に機能しているのでご安心ください」と述べました。, 彼はこう言った。「この件は深刻だ。安心してお任せください。私たちのシステムはうまく機能しているはずです。」," ""This case is serious. Rest assured that our system is working as well as it should.""",6.2047985604249,0.0,22.077167776434877,0.0
"Q: Pureland origami is origami with the restriction that only one fold may be done at a time, more complex folds like reverse folds are not allowed, and all folds have straightforward locations.
A:",ピュアランド折り紙とは、一度に折れるのは1か所で、逆折りなどの複雑な折り方はできず、すべての折り目が直線的であるという制約のある折り紙です。, 浄土の折り紙は、一度に1つの折りしかできない折り紙で、逆折りのような複雑な折りは禁止され、すべての折りは明確な場所にある。, 純真紙折は、一度に1つの折りしかできない折り紙の折り方です。逆折りなどの複雑な折りは禁止され、すべての折りは明確な場所があります。,11.459943977498872,20.83174186188314,22.816078299244268,26.90112415989981
"Q: The native inhabitants of Greenland call themselves Inuit in Canada and Kalaalleq (plural Kalaallit), a Greenlander, in Greenland.
A:",グリーンランドの先住民は、カナダではイヌイット、グリーンランドではグリーンランド人のカラアレク（複数形カラアリット）を自称しています。, グリニランドの原住民はカナダではイヌイット、グリーンランドではカラールレク（複数形はカラールレク）と呼ぶ。, グリニッジ諸島の人々はカナダではイヌイット、グリーンランドではカラールレク（複数形はカラールレク）と呼ぶ。,36.55706570803119,34.98908871441861,35.578129968624275,32.8579161152902
"Q: Nitrogen as a gas still has the same properties as liquid nitrogen. The liquid state is denser but the molecules are still the same.
A:",気体としての窒素には液体窒素と同じ性質があります。液体の方が高密度ですが、分子数は同じです。, 窒素は気体として同じ性質を持ちますが、液体窒素は密度が大きくなりますが、分子は同じです。, 窒素作为气体仍然具有与液氮相同的性质。液体状态更密集，但分子仍然相同。,15.070010234605377,5.255923420816887,27.677119296780457,6.243100932728197
"Q: The search had been hampered by the same bad weather that had caused the aborted landing.
A:",捜索は、不時着の原因となった悪天候のために中断されていました。, 捜索は、着陸を中止させた同じ悪天候によって妨げられた。, 捜索は、着陸を中止させた同じ悪天候によって妨げられていた。,28.43329181530769,28.43329181530769,13.022051934257606,14.779974884427746
"Q: In fact, there is not one good thing to learn.Learning takes place in the experience between the learner and the knowledge presented.
A:",実際、学ぶべきことは1つとは限りません。学習とは、学習者と提示された知識の間で経験というかたちで発生するものです。, 実際、学ぶべき良いことは一つもない。学ぶことは、学習者と提示された知識との間の経験の中で起こる。, 事实是，没有一件好事可以学习。学习发生在学习者和呈现的知识之间的经验中。,26.015611333239697,1.5306944060614467,31.85648683594603,2.4402913106544966
"Q: This causes the skater to turn. If the skates tilt to the right, the skater turns right, if the skates tilt to the left, the skater turns left.
A:",これを利用してスケート選手はターンします。スケート選手はスケートが右に傾けば右を向き、左に傾けば左を向きます。, これがスケーターを回転させる。スケートが右に傾くとスケーターは右に回転し、スケートが左に傾くとスケーターは左に回転する。, スケートが右に傾くと、スケーターは右に回転します。スケートが左に傾くと、スケーターは左に回転します。,15.444582275488969,15.09761913568405,19.589676690642698,25.347558939086706
"Q: This is believed to be the fifth time in history that people have observed what turned out to be chemically confirmed martian material falling to Earth.
A:",これは、化学的に確認された火星物質が地球に落下してきたことを観測したのは、史上5回目と考えられています。, このことは、化学的に確認された火星の物質が地球に落下したことが5回目であると信じられている。, 人類歷史上第五次觀察到化學確認的火星物質降落地球。,43.012568699547934,4.038384207396791,37.69344162753006,7.1400494540727655
"Q: Followers pursue certain ways of living, or practices that are intended to nurture those experiences.
A:",信者たちは、ある種の生き方や、そうした経験を育むことを目的とした実践を追求しています。, 追従者は、特定の生活様式を追求し、または、それらの経験を育むことを意図した実践に従う。, 追随者追求某些生活方式，或实践，旨在培养这些体验。,12.740810460323601,1.8160849415439309,22.989618110087324,2.91010560693203
"Q: The outer-part we see when we look at the Sun is called the photosphere, which means ""ball of light"".
A:",太陽を眺めたときに見える外側の部分を光球といい、これは「光の玉」という意味です。, 太陽の見える外側は光球と呼ばれ、光球とは「光の球」という意味です。, 日の出の光が太陽の光であるということを知っている人は、太陽の光が太陽の表面から出てくる光であるということを知っている。,15.835311315420531,1.7574239156849023,29.695549172499913,8.526222396886554
