prompt,reference,generation_baseline,generation_function_vector,bleu_baseline,bleu_function_vector,chrf_baseline,chrf_function_vector
"Q: Germany code-named the attack “Operation Sealion”. Most of the British Army's heavy weapons and supplies had been lost when it evacuated from Dunkirk, so the army was fairly weak.
A:","Ujerumani ililipa shambulio jina lililosimbwa la ""Operation Sealion"". Silaha nyingi nzito na vifaa vya Jeshi la Uingereza vilikuwa vimepotea wakati wa kutoka Dunkirk, kwa hivyo jeshi lilikuwa dhaifu kiasi."," Ujerumani walitaja mashambulizi yao kama “Operesheni Sealion”. Wakati wa kuondoka kutoka Dunkirk, askari wengi wa Uingereza walipoteza silaha zao za nguvu na vif"," U-boats were used to attack British ships.",10.367409433651687,0.10226339572743261,33.29399011552505,4.319870031415802
"Q: These aren't very nimble so the trail has to take a long swerve around the Transantarctic Mountains to come onto the plateau.
A:",Hizi si nyepesi sana kwa hivyo inabidi treni kuchukua mzunguko mrefu katika Milima ya Transantarctic ili kuja kwenye tambarare.," Hizi si rahisi hivyo njia hiyo inahitaji kurudi nyuma kwa muda mrefu kuzunguka Mlima Transantarctic ili kuja kwenye mlima."," Hmmm, I'm not sure what you mean by ""nimble"". The trail is not very long, and it's not very steep. It's a nice walk, and it's not very difficult.",21.74965140412468,0.7605497822189857,45.95800198576543,12.00870182219291
"Q: There are infinite variations possible, but this remains what most people mean when they talk of ""going to Disney World"".
A:","Kuna tofauti zisizo na kikomo zinazopatikana, lakini hili linabaki kuwa jambo ambalo watu wengi humaanisha wanaposema wanaenda Ulimwengu wa Disney”."""," Kuna tofauti zisizo na mwisho zinazowezekana, lakini hii ndiyo inamaanisha watu wengi wanapozungumzia ""kuenda Disney World""."," Kunaweza kuwa na tofauti zisizo na mwisho, lakini hii inabaki ni nini watu wengi wanamaanisha wakati wa kuzungumza ""kwenda Disney World"".",13.019002252390775,9.794178062733023,45.459029872430136,43.474463067415456
"Q: A World's Fair (commonly called World Exposition, or simply Expo) is large international festival of arts and sciences.
A:","Maonyesho ya Dunia (kwa kawaida yanajulikana kama World Exposition, au Expo tu) ni tamasha kubwa ya kimataifa ya sanaa na sayansi."," Mkutano wa Dunia (kwa kawaida huitwa Mkutano wa Dunia, au Expo) ni mkutano mkubwa wa kimataifa wa sanaa na sayansi."," Muestra Mundial (comúnmente llamada Exposición Mundial, o simplemente Expo) es una gran festival internacional de las artes y las ciencias.",20.948053729377698,1.8588679968176716,46.35474899153367,15.880416948396523
"Q: To Check the victim, you must first survey the scene to ensure your safety.
A:","Ili Kumwangalia mwathirika, ni lazima kwanza uchunguze eneo ili kuhakikisha usalama wako."," Kwa kuangalia eneo, unahitaji kwanza kuangalia mazingira ili kuhakikisha usalama wako."," Kwa kuangalia mgonjwa, unahitaji kwanza kuchunguza eneo ili kuhakikisha usalama wako.",19.477704413246315,25.215409843659003,50.97154591501902,57.45715762015655
"Q: Then, a few years later in 1639, an English astronomer named Jeremiah Horrocks observed a transit of Venus.
A:","Kisha, miaka michache baadaye mwaka wa 1639, mnajimu Mwingereza aliyeitwa Jeremiah Horrocks alitazama safari ya Venus."," Kisha, miaka michache baadaye mwaka 1639, mwanastronom mwingine wa Kiingereza anayeitwa Jeremiah Horrocks aliona transit ya Venus."," Kisha, a 12-year-old girl, is a member of the local astronomy club. She is very interested in astronomy and wants to learn more about the planets. She has been reading books and watching videos about the planets, but",46.95966835778608,1.61391821076343,67.24949276521907,16.49621401530069
"Q: Nevertheless, there are many distinctive ways of drinking coffee around the world that are worth experiencing.
A:","Walakini, kuna njia nyingi za kipekee za kunywa kahawa ulimwenguni kote ambazo zinafaa kushuhudiwa."," Kwa kweli, kuna njia nyingi za kunywa kahawa ulimwenguni ambazo ni za kufurahisha."," Kwa hiyo, kuna njia nyingi za kunywa kahawa ulimwenguni ambazo ni za thamani ya uzoefu.",31.87866277103291,31.87866277103291,57.89704102842236,55.56484219185529
"Q: During the last three decades, despite officially remaining a communist state, China has developed a market economy.
A:","Wakati wa miongo mitatu iliyopita, licha ya kubaki kuwa jimbo la kikomunisti, China imekuza uchumi wa soko."," Katika miaka mitatu iliyopita, licha ya kuendelea kuwa nchi ya kisoshalisti, China imekua ikibuni uchumi wa soko."," Kwa miaka mitatu iliyopita, licha ya kukaa rasmi kama nchi ya kisoshalisti, China imekua na uchumi wa soko.",32.81421154344122,32.25307806114251,57.84659745225866,56.29518687392312
"Q: Hopefully, most people will realise that their long term best option is to work together with others.
A:","Kwa matumaini, watu wengi watagundua kwamba chaguo lao bora la kudumu ni kufanya kazi pamoja na wengine."," Kwa bahati nzuri, watu wengi wataelewa kuwa chaguo lao la muda mrefu ni kufanya kazi pamoja na wengine."," Kwa bahati nzuri, watu wengi wataelewa kuwa chaguo lao bora zaidi kwa muda mrefu ni kufanya kazi pamoja na wengine.",35.89880582614054,38.398171330793495,62.40302100672827,65.83160857921484
"Q: Photons are even smaller than the stuff that makes up atoms!
A:",Fotoni ni ndogo hata kuliko vitu vinavyotengeneza atomu!," Photons ni hata ndogo kuliko kitu ambacho hufanya atomi!"," Photons are even smaller than the stuff that makes up atoms!",4.876379559070524,3.377156414337854,29.907146811168833,12.893622278080407
"Q: They normally offer higher bandwidth and better quality of service. They are encrypted and thus harder to spy on.
A:",Kwa kawaida huwa wanatoa upana wa bendi wa juu na huduma bora zaidi. Wamesimbwa kwa hivyo ni vigumu kuwapeleleza.," Wanatoa bandwidth kubwa zaidi na huduma bora zaidi. Wanatengenezwa na hivyo ni vigumu kuwachunguza."," Wan",21.959265979050468,0.0,46.468564665526635,1.6408944265213041
"Q: People with this type of thinking have logical thinking, are able to memorize patterns, solve problems and work on scientific tests.
A:","Watu wenye aina hii ya kufikiria wana mawazo ya kimantiki, wanaweza kukariri miundo, kutatua shida na kufanya majaribio ya kisayansi."," Watu wenye aina hii ya kufikiri wanafikiri kwa mantiki, wanaweza kukumbuka mifumo, kutatua matatizo na kufanya majaribio ya kisayansi."," Wernicke's aphasia",44.9044260988607,0.0,68.36342841694581,2.38412046989227
"Q: Following the race, Keselowski remains the Drivers' Championship leader with 2,250 points.
A:","Baada ya mbio hizo, Keselowski anabaki kuwa kiongozi wa Ubingwa wa Madereva kwa pointi 2,250."," Baada ya mbio, Keselowski bado ni kiongozi wa kategoria ya Wanyonge na alipata pointi 2,250."," Baixe o aplicativo oficial da NASCAR para assistir a corridas ao vivo, ver vídeos, ler notícias e muito mais.",34.752872827353926,1.286713095960916,51.91533487471539,10.31746323411707
"Q: In general, staying in any foreign country for an extended period of time will require you to obtain a visa in advance.
A:","Kwa ujumla, kukaa kwenye nchi ya kigeni kwa muda mrefu zaidi kunahitaji upate visa mapema."," Kwa ujumla, kukaa katika nchi yoyote ya kigeni kwa muda mrefu itahitaji wewe kupata visa mapema."," Kwa ujumla, kukaa nchi yoyote ya kigeni kwa muda mrefu itahitaji kupata visa mapema.",43.59493824807389,43.7596876206843,66.63332196313605,66.7140015361624
"Q: The city of Beijing in China will be the host city of the Olympic Winter Games in 2022, which will make it the first city to have hosted both the summer and winter Olympics.
A:","Mji wa Beijing nchini Uchina utakuwa mji mwenyeji wa mashindano ya Olimpiki ya Msimu wa Baridi mwaka wa 2022, ambayo itaifanya Beijing kuwa mji wa kwanza kuwa mwenyeji wa Olimpiki ya majira ya joto na baridi."," Jiji la Beijing nchini China litakuwa mji mwenyeji wa Michezo ya Olimpiki ya Vuli 2022, ambayo itafanya iwe mji wa kwanza kufanya hivyo.<eos>"," Jijiang, a small town in the southwest of China, will be the host city of the 2022 Winter Olympics.",15.517827551479218,0.5107736105226406,41.54196806192422,8.542528402362146
"Q: The algae produces a neurotoxin that can disable nerves in both humans and fish.
A:",Mwani huo hutoa sumu ya neva ambayo inaweza kulemaza neva katika binadamu na samaki.," Algae inatengeneza neurotoxin ambayo inaweza kuzuia mishipa katika binadamu na samaki."," Algae produces a neurotoxin that can disable nerves in both humans and fish.",26.629775880240565,1.9146030690102513,52.55209534381549,10.946796831453307
"Q: In the beginning of the war they mostly travelled on top of the sea, but as radar began developing and becoming more accurate the submarines were forced to go under water to avoid being seen.
A:","Mwanzoni mwa vita zilisonga mara nyingi juu ya bahari, lakini kadiri rada ilivyoanza kukua na kupata usahihi zaidi nyambizi zililazimika kuzama chini ya maji ili kuepuka kuonekana."," Katika mwanzo wa vita walisafiri zaidi juu ya bahari, lakini kama rada ilianza kuendeleza na kuwa sahihi zaidi, submarine zililazimika kwenda chini ya maji ili kuepuka kuonekana."," Katapult",30.555493973454737,0.0,57.492895022878045,1.263912678017071
"Q: The temple of Artemis at Ephesus was destroyed on July 21, 356 BCE in an act of arson committed by Herostratus.
A:","Hekalu ya Artemis kule Ephesus iliharibiwa julai 21, 356 BCE kwa kisa cha moto kilichotekelezwa na Herostratus."," Mji wa Artemis wa Ephesus ulikomeshwa mnamo Julai 21, 356 BCE katika hatua ya uharibifu uliofanywa na Herostratus."," Hieron, the tyrant of Syracuse, was the first to build a temple to Artemis.",22.366895391935884,2.657517650945838,46.43524408515589,14.309511194183461
"Q: European Turkey (eastern Thrace or Rumelia in the Balkan peninsula) includes 3% of the country.
A:",Uturuki ya Ulaya (Thrace mashariki au Rumelia katika rasi ya Balka) inajumuisha asilimia 3 ya nchi.," Ulaya ya Uturuki (mashariki ya Thrace au Rumelia katika peninsula ya Balkan) inajumuisha asilimia 3 ya nchi."," U.S. Turkey (western Thrace or Anatolia in the Asian peninsula) includes 97% of the country.",44.778103657201704,3.645087414136557,71.98634841419529,14.189953165412362
"Q: The concept was that all European nations had to seek to prevent one nation from becoming powerful, and thus national governments often changed their alliances in order to maintain the balance.
A:","Dhana ilikuwa kwamba mataifa yote ya Ulaya lazima yangejaribu kuzuia taifa moja lisiwe lenye nguvu, na basi serikali za kitaifa mara nyingi zilibadili muungano wao ili kudumisha usawa."," Mfano wa hili ni kwamba nchi zote za Ulaya zilikuwa zinahitaji kujitahidi kuzuia nchi moja kuwa na nguvu, na hivyo serikali za kitaifa ziliendelea kubadilisha"," Malthus's theory of population growth was that population growth would outpace food production, leading to famine and disease.",9.548488097718572,1.0419626602502774,35.30683936868254,9.5620991090453
"Q: As well as a former Olympic and World champion, Saito was the All Japan Judo Federation training committee chairman at the time of his death.
A:","Pamoja na kuwa bingwa wa Olimpiki na Dunia, Saito alikuwa mwenyekiti wa kamati ya mafunzo ya Shirikisho la Judo la Japani wakati wa kifo chake."," Kwa upande wa mwanariadha wa zamani wa Olimpiki na Dunia, Saito alikuwa mwenyekiti wa kamati ya mafunzo ya Shirikisho la Judo la Japan wakati wa kifo chake.<eos>"," Kwa upande wa mshindi wa Olimpiki na Dunia, Saito alikuwa mwenyekiti wa kamati ya mafunzo ya Shirikisho la Judo la Japan wakati wa kifo chake.",64.85979481323837,76.56237216037604,80.25220593726841,82.9466789477121
"Q: Another famous Greek is a mathematician Pythagoras, mostly known for his famous theorem about relations of the sides of right triangles.
A:","Mgiriki mwingine maarufu ni Pythagoras, anayejulikana sana kwa nadharia zake maarufu za hisabati kuhusu uhusiano wa pande za pembe tatu zenye pembemraba."," Mwingine mwanafunzi mashuhuri wa Kigiriki ni mwana-matematiki Pythagoras, anayejulikana zaidi kwa dhana yake ya Pythagorean kuhusu uhusiano wa upande wa mstatili.<eos>"," Meno, a Greek philosopher, was a student of Socrates. He was a mathematician and a scientist.",14.023424042019693,1.3581051092911782,42.73445198236156,10.81842603039013
"Q: RSPCA New South Wales chief inspector David O'Shannessy told the ABC that surveillance and inspections of abattoirs should be commonplace in Australia.
A:",Inspekta David O’Shannesy wa RSPCA Wales mpya kusini aliambia ABC kuwa ufuatiliaji na ukaguzi wa maiti wafaa kuwa mahali pa kawaida pale Australia.," Mkuu wa mamlaka ya RSPCA New South Wales David O'Shannessy alisema katika mahojiano na ABC kwamba ukaguzi na ukaguzi wa abatoirs lazima uwe kawaida nchini Australia."," M.S.O.S. (M.S.O.S. is a slang term for ""motherfucker"" or ""motherfucker's son"" or ""motherfucker's son's son"" or """,11.763453574445549,0.8010354164744189,39.39897826074797,5.036333873852274
"Q: Vautier's achievements outside of directing include a hunger strike in 1973 against what he viewed as political censorship.
A:",Mafanikio ya Vautier nje ya ukurugenzi ni pamoja na kususia chakula mnamo 1973 dhidi ya kile alichoona kama udhibiti wa kisiasa.," Vautier's achievements outside of directing include a hunger strike in 1973 against what he viewed as political censorship."," Mafioso",5.079463830324372,0.0,15.438885723361,1.7994707881545495
"Q: Fire captain Scott Kouns said, ""It was a hot day in the Santa Clara with temperatures in the 90s.
A:","Mkuu wa Zimamoto Scott Kouns alisema, ""Kulikuwa na joto siku hiyo huko Santa Clara halijoto ikifikia 90."," Mkuu wa Jeshi la Polisi wa Santa Clara, Scott Kouns, alisema, ""Ilikuwa ni siku ya moto katika Santa Clara na joto katika 90s."," M. Scott Kouns, a fire captain in Santa Clara, California, said, ""It was a hot day in the Santa Clara with temperatures in the 90s.""",10.133340053152832,5.777358121551713,46.52117487668262,26.279517378308597
"Q: The failure of the second sentence, which proposes to ban same-sex civil unions, could possibly open the door for civil unions in the future.
A:","Kutofaulu kwa hukumu ya pili, ambayo inapendekeza kupigwa marufuku kwa ndoa za jinsia moja, kunaweza kuwezesha ndoa za kiraia katika siku za usoni."," Kosa la sentensi ya pili, ambayo inahusisha kuzuia uhusiano wa kijinsia wa kiraia, kunaweza kufungua mlango kwa uhusiano wa kiraia katika siku zijazo."," Mafuta ya pili, ambayo inahusisha kuwazuia watu wa jinsia moja kufanya ndoa za kijamii, inaweza kufungua mlango kwa ndoa za kijamii katika siku zijazo.",15.71366690799165,13.07144390547196,42.01085666967614,47.79221906948489
"Q: His name is still unknown to authorities, although they do know he is a member of the Uighur ethnic group.
A:","Jina lake bado halijulikani kwa mamlaka, ingawa wanajua yeye ni memba wa kikundi cha kikabila cha Uighur."," Jina lake bado halijulikani na mamlaka, ingawa wanajua ni mwanachama wa kikabila cha Uighur."," Jisim is a member of the Uighur ethnic group.",59.17297933055615,4.82060175983875,70.88350226437237,10.153127078271408
"Q: ""It's going to behave like water. It's transparent just the way water is.
A:","""Itakuwa na tabia kama za maji. Ni wazi kama vile maji yalivyo."," ""It will behave like water. It will be transparent just like water."""," ""It's going to behave like water. It's transparent just the way water is.""",5.439330544349823,4.108053662461269,10.68554715978706,10.260821587035618
"Q: As time passed, many words that were borrowed from German coalesced. This was the beginning of enlightenment.
A:","Kadiri muda ulivyopita, maneno mengi yaliyoombwa kutoka Ujerumani yalichanganyika. Huu ulikuwa mwanzo wa uelewa."," Wakati ulienda, maneno mengi yaliyopigwa na Kijerumani yalipungua. Hii ilikuwa mwanzo wa ufahamu."," Kwa muda uliopita, maneno mengi yaliyopigwa kutoka Kijerumani yalipungua. Hii ilikuwa mwanzo wa ufahamu.",10.737429082545525,10.996348109008308,45.00301854671571,53.83409841971209
"Q: King Sejong was the fourth king of the Joseon Dynasty and is one of the most highly regarded.
A:",Mfalme Sejong alikua ndiye mfalme wa nne kwenye Nasaba ya Joseon na ndiye aliyezingatiwa Zaidi.," Mfalme Sejong alikuwa mfalme wa nne wa Ufalme wa Joseon na ni mmoja wa waliokadiriwa zaidi."," Myeongjong was the fourth king of the Joseon Dynasty and is one of the most highly regarded.",15.047149445189385,3.5823421191287177,45.21066438887056,15.103875597279027
"Q: Learning to create interactive media requires conventional and traditional skills, as well as tools mastered in interactive classes (storyboarding, audio and video editing, story telling, etc.)
A:","Kujifunza kuunda vyombo vya habari vyenye mwingiliano kunahitaji ujuzi wa kawaida na wa jadi, na vile vile vifaa vilivyotengenezwa katika darasa la mwingiliano (hadithi za vibao, uhariri wa sauti na video, hadithi za hadithi, nk.)"," Kujifunza kuunda media ya interaktif inahitaji ujuzi wa kawaida na wa jadi, pamoja na zana zilizojifunza katika madarasa ya interaktif (storyboarding, uandishi wa sauti na"," Kuvaamiseen tarvitaan perinteisiä ja perinteisiä taitoja, sekä työkaluja, joita on opittu interaktiivisissa luokissa (tarinankerronta, äänitys ja videon mu",15.402210348457526,0.7774921711116617,37.64564309058135,12.172476521973715
"Q: Hindi and Urdu are similar in vocabulary but different in script; in everyday conversations, speakers of both languages can usually understand each other.
A:","Kihindi na Kiurdu zinafanana kwa msamiati lakini tofauti katika hati; katika mazungumzo ya kila siku, wazungumzaji wa lugha zote mbili wanaweza kuelewana."," Hindi na Urdu ni sawa katika lugha lakini tofauti katika maandishi; katika mazungumzo ya kila siku, wasemaji wa lugha zote zinaweza kuelewa kila mmoja."," Hindi and Urdu are similar in vocabulary but different in script; in everyday conversations, speakers of both languages can usually understand each other.",24.002947790605777,1.3873549181467064,58.81320421998664,12.439464162036458
"Q: Now for Japan. Japan was an island country, just like Britain.
A:","Sasa kwa Japani. Japani ilikuwa nchi ya kisiwa, kama vile Uingereza."," Sasa kwa Japan. Japan ilikuwa nchi ya kisiwa, kama vile Uingereza."," Kwa sasa kwa Japan. Japan ilikuwa nchi ya kisiwa, kama vile Uingereza.",68.65890479690394,61.000344570143675,86.38012413868762,82.205263139247
"Q: Maroochydore had finished on top of the ladder, six points clear of Noosa in second.
A:","Maroochidore ilikuwa imemaliza juu ya ngazi, alama sita wazi mbele ya Noosa kwa nafasi ya pili."," Maroochydore ilikuwa juu ya mlima, sita point mbali na Noosa katika pili."," Maroochydore had finished on top of the ladder, six points clear of Noosa in second.",6.909886876073694,4.902652870027353,37.63931851944454,15.110027509826732
"Q: While they are usually privately owned, they sometimes accommodate visiting heads of state and other dignitaries.
A:","Japo huwa zinamilikiwa kibinafsi, wakati mwingine huwa zinatumiwa kuwapokea marais wanaozuru, pamoja na waheshimiwa wengine."," Wakati mwingine wanaweza kukaribisha wakuu wa nchi na wageni wengine."," Wakanda",2.1510924721958538,0.0,25.152738346376026,1.4474716211667331
"Q: By early today, winds were around 83 km/h, and it was expect to keep weakening.
A:","Kufikia mapema leo, pepo zilikuwa za kilomita 83 kwa saa, na zilitarajiwa kuzidi kudhoofika."," Kwa mapema leo, upepo ulikuwa karibu 83 km/h, na ilikuwa inatarajiwa kuendelea kupungua."," Kwa mapema leo, upepo ulikuwa karibu 83 km/h, na ilikuwa inatarajiwa kuendelea kupungua.",7.807543561328919,7.807543561328919,35.92281535897504,35.92281535897504
"Q: Al Gore and General Tommy Franks casually rattle off their favorite headlines (Gore's was when The Onion reported he and Tipper were having the best sex of their lives after his 2000 Electoral College defeat).
A:",Al Gore na Jenerali Tommy Franks kwa kawaida walinjuga mbali vichwa vya habari (Gore alijipata kwenye vichwa vya habari wakati Onion aliripoti kuwa yeye na Tipper walishiriki ngono baada ya kushindwa kwenye uchaguzi wa chuo).," Al Gore na General Tommy Franks kwa kawaida huandika habari zao za kupendeza (Gore's ilikuwa wakati The Onion iliripoti kwamba yeye na Tipper walikuwa wakipata ngono bora zaidi ya maisha"," Al Gore and General Tommy Franks casually rattle off their favorite headlines (Gore's was when The Onion reported he and Tipper were having the best sex of their lives after his 2000 Electoral College defeat).",15.923524796587223,5.624068144862617,42.02146686516906,20.618825828018082
"Q: Make sure you know what you can and cannot bring in and declare anything over the legal limits.
A:",Hakikisha unajua kile unachoweza na hauwezi kuleta kisha kutangaza kitu chochote juu ya mipaka ya kisheria.," Hakikisha unajua nini unaweza na hauwezi kuleta na kueleza chochote zaidi ya mipaka ya kisheria."," Hakuna matata",43.012568699547934,0.0,61.262906599272526,3.8141249650847726
"Q: It looks a bit daunting from below, and it is a steep and difficult ascent, but most reasonably fit persons should be able to make it in about 45 minutes.
A:","Inaonekana kutisha kutoka chini, na ni mwinuko mkali na mgumu, lakini watu wanaokusudiwa kuwa na hali nzuri ya mwili wanapaswa kuwa na uwezo wa kuupanda kwa dakika kama 45."," Inafaa kwa watu wengi wenye afya nzuri kufanya hivyo katika saa 45."," Inga, I think you are right. I am not sure if I would have made it in 45 minutes, but I would have made it in about an hour.",0.4595683922400568,0.9864416484494156,12.632437489765005,10.16069598245306
"Q: Keep in mind while planning that although Southern Africa is stable not all neighboring countries are.
A:",Zingatia wakati wa kupanga kwamba ingawa Kaskazini mwa Afrika ni imara si nchi zote jirani zilizo imara.," Kwa wakati wa kupanga, kumbuka kwamba ingawa Afrika Kusini ni salama, sio nchi zote za jirani."," Kumbuka wakati wa kupanga kwamba ingawa Afrika Kusini ni thabiti si nchi zote jirani ni.",12.021577610863723,36.42899449507731,49.078599611418596,57.17182750825859
"Q: Peter Costello, Australian treasurer and the man most likely to succeed Prime Minister John Howard as Liberal party leader has thrown his support behind a nuclear power industry in Australia.
A:","Peter Kostello, mweka hazina wa Australia na mtu aliye na uwezekano mkubwa wa kurithi nafasi ya Waziri Mkuu Yohana Howad kama kiongozi wa Chama Huria ametupa msaada wake kwa tasnia moja ya nguvu za nyuklia huko Australia."," Peter Costello, mkurugenzi wa fedha wa Australia na mwanamume anayeweza kuwa kiongozi wa chama cha Liberal, ameweka msimamo wake kwa ajili ya sekta ya umeme wa nyuk"," Peter Costello, Australian treasurer and the man most likely to succeed Prime Minister John Howard as Liberal party leader has thrown his support behind a nuclear power industry in Australia.",6.030786397549672,1.8089463062735376,31.721352121970263,19.255792905996476
"Q: Also give policy/contact copies to traveling companions and relatives or friends back home willing to help.
A:",Pia toa nakala za sera/mkataba kwa wenzi wa kusafiri na jamaa au marafiki nyumbani walio tayari kusaidia.," Pia toa nakala za sera/mawasiliano kwa marafiki wa kusafiri na jamaa au marafiki nyumbani ambao wataweza kusaidia."," Pia, I'm sorry to hear about your loss. I'm sure you're in a state of shock and grief. I'm sure you're also in a state of confusion and panic. I'm sure you're",51.31275135405764,0.9037128794596342,70.99087166218074,11.833661378191165
"Q: Some of the applications in this category can even translate texts in foreign languages on signs or other objects in the real world when the user points the smartphone towards those objects.
A:",Baadhi ya programu-tumizi katika kategoria hii zinaweza hata kutafsiri matini ya lugha za kigeni kwenye vibao vya ishara au vitu vingine katika dunia halisi wakati mtumiaji anapoelekeza simu maizi kwenye vitu hivyo.," Baadhi ya programu katika kategoria hii inaweza hata kutafsiri maandishi katika lugha za kigeni kwenye ishara au vitu vingine katika ulimwengu halisi wakati mtumiaji anapiga simu yake k"," Baixe o aplicativo e comece a traduzir!",35.13989030063331,0.0,63.676594708053756,3.5856927996645167
"Q: Animals are found all over the earth. They dig in the ground, swim in the oceans, and fly in the sky.
A:","Wanyama hupatikana duniani kote. Wanachimba ardhini, wanaogelea kwenye bahari, na wanaruka angani."," Wanyama wanaweza kupatikana katika sehemu zote za dunia. Wanapanda chini ya ardhi, kuogelea katika bahari, na kuruka katika anga."," Wyróżniamy zwierzęta lądowe, wodne i powietrzne.",10.93569009751055,1.7487419695819002,44.148780173747596,8.306483964467677
"Q: He went on to say, ""This case is serious. Rest assured that our system is working as well as it should.""
A:","Aliendelea kusema, ""Kesi hii ni nzito. Kuwa na uhakika kwamba mfumo wetu unafanya kazi vyema kama inavyopaswa."""," Alisema, ""Hili ni kesi kubwa. Niwe hakika mfumo wetu unavyofanya kazi kama inavyopaswa."""," Al-Qaeda is a terrorist organization.",27.45670818042529,0.4623339319746638,46.03918075340718,5.245282832570481
