prompt,query,reference,generation_function_vector,bleu_function_vector,chrf_function_vector,function_vector_lang,reference_lang,bleu_function_vector_lang,chrf_function_vector_lang,metricx_qe_function_vector
"Q: In the PALM trial, ZMapp served as a control, meaning scientists used it as a baseline and compared the three other treatments to it.
A:","In the PALM trial, ZMapp served as a control, meaning scientists used it as a baseline and compared the three other treatments to it.","В испытании PALM, ZMapp служил в качестве контрольного уровня, то есть учёные использовали его в качестве основы и сравнили с ним три других варианта лечения.","В Пальм, ZМап служил контроль, то есть они использовали его как базовый и сравлили три других лечения, по этому они использовали его как базовый и сравлили три других.",10.79725437796099,36.08920794959857,rus_Cyrl," В испытании PALM, ZMapp служил в качестве контрольного уровня, то есть учёные использовали его в качестве основы и сравнили с ним три других варианта лечения.",10.79725437796099,36.08920794959857,17.25
"Q: USA Gymnastics supports the United States Olympic Committee's letter and accepts the absolute need of the Olympic family to promote a safe environment for all of our athletes.
A:",USA Gymnastics supports the United States Olympic Committee's letter and accepts the absolute need of the Olympic family to promote a safe environment for all of our athletes.,Федерация гимнастики США поддерживает письмо Олимпийского комитета США и соглашается с абсолютной необходимостью создания безопасной среды для всех наших спортсменов.,"США поддерживает письство Комодства США Олипийской семины поддерживает необходимость, чтобы все из наших спортсменов поддерживает письство Комодства США Олипийской семины поддерживает необходимость, чтобы все из наших спортсменов поддерживает письство Комодства США Олипийской семины поддерживает необходимость, чтобы все из наших спортсменов поддерживает письство Комодства США Олипий",6.761322350707434,29.286409226139714,rus_Cyrl, Федерация гимнастики США поддерживает письмо Олимпийского комитета США и соглашается с абсолютной необходимостью создания безопасной среды для всех наших спортсменов.,6.761322350707434,29.286409226139714,25.0
"Q: We agree with the USOC's statement that the interests of our athletes and clubs, and their sport, may be better served by moving forward with meaningful change within our organization, rather than decertification.
A:","We agree with the USOC's statement that the interests of our athletes and clubs, and their sport, may be better served by moving forward with meaningful change within our organization, rather than decertification.","Мы согласны с заявлением USOC о том, что интересам наших спортсменов, клубов, а также их видов спорта, больше соответствует проведение реформ внутри нашей организации, а не аннулирование ее сертификации.","Мы согласились с заяст, что интересы наших сподставляет, лучше, чем сменить события, которые интересы для нас, а также интересов, интересов, интересов, интересов, интересов, интересов, интересов, интересов, интересов, интересов, интересов, интересов, интересов, интересов, интересов, интересов, интересов, интересов, интересов, интересов, интересов, интересов",2.7277976272074085,23.132622140659183,krc_Cyrl,,,,25.0
"Q: USA Gymnastics supports an independent investigation that may shine light on how abuse of the proportion described so courageously by the survivors of Larry Nassar could have gone undetected for so long and embraces any necessary and appropriate changes.
A:",USA Gymnastics supports an independent investigation that may shine light on how abuse of the proportion described so courageously by the survivors of Larry Nassar could have gone undetected for so long and embraces any necessary and appropriate changes.,"USA Gymnastics поддерживает независимое расследование, которое бы могло пролить свет на то, каким образом насилие в таких масштабах, столь храбро описанных выжившими жертвами Ларри Наскара, могло продолжаться незамеченным так долго, и поддерживает все необходимые и уместные в данном случае изменения.","США поддерживает независательный рассаживание, которое может освещать факт, как в отношении, описанный так, как в нем, неодобное, и поддерживает любое необходимое и соответствующая изменения.",8.07266944588041,30.81679873511205,rus_Cyrl," USA Gymnastics поддерживает независимое расследование, которое бы могло пролить свет на то, каким образом насилие в таких масштабах, столь храбро описанных выжившими жертвами Ларри Наскара, могло продолжаться незамеченным так долго, и поддерживает все необходимые и уместные в данном случае изменения.",8.07266944588041,30.81679873511205,25.0
"Q: USA Gymnastics and the USOC have the same goal — making the sport of gymnastics, and others, as safe as possible for athletes to follow their dreams in a safe, positive and empowered environment.
A:","USA Gymnastics and the USOC have the same goal — making the sport of gymnastics, and others, as safe as possible for athletes to follow their dreams in a safe, positive and empowered environment.","Федерация гимнастики США и Олимпийский комитет США имеют одинаковую цель — сделать гимнастику и другие виды спорта настолько безопасными для спортсменов, насколько это возможно, чтобы они могли стремиться к своим целям в безопасной, позитивной среде и были наделены всеми правами.","США и USОК имеют одинаковые ц цель — сделать спорт, и другие, безопасный для спортсменов, и они имеют одинаковые ц цель — сделать спорт, и другие, безопасный для спортсменов, и они имеют одинаковые ц цель — сделать спорт, и другие, безопасный для спортсменов, и они имеют одинаковые ц цель — сделать спорт, и другие, безопасный для спортс",11.311987520517274,30.849366708282805,rus_Cyrl," Федерация гимнастики США и Олимпийский комитет США имеют одинаковую цель — сделать гимнастику и другие виды спорта настолько безопасными для спортсменов, насколько это возможно, чтобы они могли стремиться к своим целям в безопасной, позитивной среде и были наделены всеми правами.",11.311987520517274,30.849366708282805,25.0
"Q: Throughout 1960s, Brzezinski worked for John F. Kennedy as his advisor and then the Lyndon B. Johnson administration.
A:","Throughout 1960s, Brzezinski worked for John F. Kennedy as his advisor and then the Lyndon B. Johnson administration.","В 1960-х гг. Бжезинский занимал должность советника при Джоне Ф. Кеннеди, затем в администрации Линдона Б. Джонсона.","В 1960-х, Брзинский работал для Джона Ф. К Kennedy, как его совет, и затем Л. Б. Johnson, работая для Джона Ф. К. Больше, Б. Б. К. Р. Р. Б. Б. Б. Б. Б. Б. Б. Б. Б. Б. Б. Б. Б. Б. Б. Б. Б. Б. Б. Б. Б. Б.",2.7855367928356767,23.139824192888263,rus_Cyrl," В 1960-х гг. Бжезинский занимал должность советника при Джоне Ф. Кеннеди, затем в администрации Линдона Б. Джонсона.",2.7855367928356767,23.139824192888263,25.0
"Q: During the 1976 selections he advised Carter on foreign policy, then served as National Security Advisor (NSA) from 1977 to 1981, succeeding Henry Kissinger.
A:","During the 1976 selections he advised Carter on foreign policy, then served as National Security Advisor (NSA) from 1977 to 1981, succeeding Henry Kissinger.","Во время выборов 1976 года он консультировал Картера по вопросам внешней политики. Затем с 1977 по 1981 год он работал советником по национальной безопасности, сменив на этом посту Генри Киссинджера.","В 1976 году он советовал Картеру по вопросам внешней политики, затем в 1977 году он был советником по вопросам в 1976 году он советовал Картеру по вопросам в 1977 году он был советником по вопросам 1976 года он был советником по вопросам 1977 года он был советником по вопросам 1976 года он был советником по вопросам 1977 года он был совет",8.251181420789479,34.56486259634943,rus_Cyrl," Во время выборов 1976 года он консультировал Картера по вопросам внешней политики. Затем с 1977 по 1981 год он работал советником по национальной безопасности, сменив на этом посту Генри Киссинджера.",8.251181420789479,34.56486259634943,25.0
"Q: As NSA, he assisted Carter in diplomatically handling world affairs, such as the Camp David Accords, 1978; normalizing US–China relations thought the late 1970s; the Iranian Revolution, which led to the Iran hostage crisis, 1979; and the Soviet invasion in Afghanistan, 1979.
A:","As NSA, he assisted Carter in diplomatically handling world affairs, such as the Camp David Accords, 1978; normalizing US–China relations thought the late 1970s; the Iranian Revolution, which led to the Iran hostage crisis, 1979; and the Soviet invasion in Afghanistan, 1979.","Будучи советником по нацбезопасности, он помогал Картеру в мировой дипломатии, например, в заключении Кэмп-Дэвидских соглашений 1978 года, нормализации американо-китайских отношений в конце 1970-х годов, выработке политики в отношении Иранской революции, приведшей к кризису с заложниками в 1979 г., и вторжении СССР в Афганистан в 1979 году.","Как НСС, он помогал Carter в дипломатическом отношении, с 1979 года, когда произошло событию, когда он помогал в отношении событий, когда произошло с 1979 года, когда произошло события, когда произошло с 1979 года, когда произошло события, когда произошло с 1979 года, когда произошло события, когда произошло с 1979 года, когда",3.757508337389925,21.69086749041304,rus_Cyrl," Будучи советником по нацбезопасности, он помогал Картеру в мировой дипломатии, например, в заключении Кэмп-Дэвидских соглашений 1978 года, нормализации американо-китайских отношений в конце 1970-х годов, выработке политики в отношении Иранской революции, приведшей к кризису с заложниками в 1979 г., и вторжении СССР в Афганистан в 1979 году.",3.757508337389925,21.69086749041304,25.0
"Q: The movie, featuring Ryan Gosling and Emma Stone, received nominations in all major categories.
A:","The movie, featuring Ryan Gosling and Emma Stone, received nominations in all major categories.",Этот фильм с участием Райана Гослинга и Эммы Стоун получил номинации во всех главных категориях.,"В фильке, в котором участвовал Рэн, получает номирование в всех главных категориях.",18.597772713636516,36.24435032462181,rus_Cyrl, Этот фильм с участием Райана Гослинга и Эммы Стоун получил номинации во всех главных категориях.,18.597772713636516,36.24435032462181,17.875
"Q: Gosling and Stone received nominations for Best Actor and Actress respectively.
A:",Gosling and Stone received nominations for Best Actor and Actress respectively.,Гослинг и Стоун получили номинации на лучшего актера и актрису соответственно.,"Годовая номация для Гослинга и Стон получали номирование по лучшему актант, соответственно.",7.305891545072536,39.43906280925237,rus_Cyrl, Гослинг и Стоун получили номинации на лучшего актера и актрису соответственно.,7.305891545072536,39.43906280925237,21.0
"Q: The other nominations include Best Picture, Director, Cinematography, Costume Design, Film-editing, Original Score, Production Design, Sound Editing, Sound Mixing and Original Screenplay.
A:","The other nominations include Best Picture, Director, Cinematography, Costume Design, Film-editing, Original Score, Production Design, Sound Editing, Sound Mixing and Original Screenplay.","Среди других номинаций: ""Лучшая картина"", ""Режиссёр"", ""Операторская работа"", ""Дизайн костюмов"", ""Монтаж фильма"", ""Оригинальная музыка"", ""Художник-постановщик"", ""Звуковой монтаж"", ""Звук"" и ""Оригинальный сценарий"".","В другие номирование включает Best Picture, Диратор, Кинодельность, Костодельность, Original Screenподставляет, Original Screenподставляет, Original Screenподставляет, Original Screenподставляет, Original Screenподставляет, Original Screenподставляет, Original Screenподставляет, Original Screenподставляет, Original Screenподставляет, Original Screenподставляет, Original Screenподстав",0.0,10.492694722593795,rus_Cyrl," Среди других номинаций: ""Лучшая картина"", ""Режиссёр"", ""Операторская работа"", ""Дизайн костюмов"", ""Монтаж фильма"", ""Оригинальная музыка"", ""Художник-постановщик"", ""Звуковой монтаж"", ""Звук"" и ""Оригинальный сценарий"".",0.0,10.492694722593795,25.0
"Q: Two songs from the movie, Audition (The Fools Who Dream) and City of Stars, received nominations for best original song. Lionsgate studio received 26 nominations — more than any other studio.
A:","Two songs from the movie, Audition (The Fools Who Dream) and City of Stars, received nominations for best original song. Lionsgate studio received 26 nominations — more than any other studio.","Две песни из фильма — Audition (The Fools Who Dream) и City of Stars, попали в номинацию лучшая авторская песня. Студия Lionsgate попала в 26 номинаций — больше, чем любая другая студия.","В 26 номов, более, чем любой другой студия, получает 26 номов.",1.584799276324517,13.249144313341082,rus_Cyrl," Две песни из фильма — Audition (The Fools Who Dream) и City of Stars, попали в номинацию лучшая авторская песня. Студия Lionsgate попала в 26 номинаций — больше, чем любая другая студия.",1.584799276324517,13.249144313341082,25.0
"Q: Late on Sunday, the United States President Donald Trump, in a statement delivered via the press secretary, announced US troops would be leaving Syria.
A:","Late on Sunday, the United States President Donald Trump, in a statement delivered via the press secretary, announced US troops would be leaving Syria.","Поздно вечером в воскресенье президент США Дональд Трамп через пресс-секретаря заявил, что войска США покинут Сирию.","В США, в последнее время, президент Дональд Трам, в своем заях, сделавший заяк, в последнее время, президент Дональ, в своем заях, сделал, что в последнее время, в последнее время, президент Дональ, сделав, что в последнее время, в последнее время, сделал, что в последнее время, сделав, что в последнее время, сделал, что в",1.2851989647050064,21.236355269904784,rus_Cyrl," Поздно вечером в воскресенье президент США Дональд Трамп через пресс-секретаря заявил, что войска США покинут Сирию.",1.2851989647050064,21.236355269904784,25.0
"Q: The announcement was made after Trump had a phone conversation with Turkish President Recep Tayyip Erdoğan.
A:",The announcement was made after Trump had a phone conversation with Turkish President Recep Tayyip Erdoğan.,"Заявление было сделано после того, как Трамп провел телефонный разговор с президентом Турции Реджепом Тайипом Эрдоганом.","В сообщении было сообщение после телефонного разговор с президентом Турки, Р. Э. Э. В сообщение было сообщение после телефодного разговода с президентом Т. Р. Э. В сообщение было сообщение после телефодного разговода с президентом Т. Р. Э. В сообщение было сообщение после телефодного разговода с президентом Т. Р. Э. В сообщение было сообщение после телефодного",3.916639733172229,29.389263241484286,rus_Cyrl," Заявление было сделано после того, как Трамп провел телефонный разговор с президентом Турции Реджепом Тайипом Эрдоганом.",3.916639733172229,29.389263241484286,25.0
"Q: Turkey would also take over guarding captured ISIS fighters which, the statement said, European nations have refused to repatriate.
A:","Turkey would also take over guarding captured ISIS fighters which, the statement said, European nations have refused to repatriate.","Кроме того, Турция займет главную роль в вопросе охраны пойманных боевиков ИГИЛ, которых, согласно заявлению, европейские государства не согласились возвращать домой.","Турфил, бы бы и бы бы, бы бы, бы бы, бы бы, бы бы, бы бы, бы бы, бы бы, бы бы, бы бы, бы бы, бы бы, бы бы, бы бы, бы бы, бы бы, бы бы, бы бы, бы бы, бы бы, бы бы, бы бы, бы бы, бы бы, бы бы, бы бы, бы бы, бы бы, бы бы, бы бы, бы бы,",0.5422773289161769,2.956145151063998,oss_Cyrl,,,,25.0
"Q: This not only confirms that at least some dinosaurs had feathers, a theory already widespread, but provides details fossils generally cannot, such as color and three-dimensional arrangement.
A:","This not only confirms that at least some dinosaurs had feathers, a theory already widespread, but provides details fossils generally cannot, such as color and three-dimensional arrangement.","Это не только подтверждает, что, по крайней мере, у некоторых динозавров были перья, что является уже широко распространённой теорией, но и предоставляет детали, которые обычно нельзя получить из окаменелых остатков, такие как цвет и трехмерную структуру.","Это не только подтверждает, что, хотя, по крайству, некоторые динодерф, это не только подтверждает, что, хотя, по-этод, это не только подтверждает, что, хотя, по-этод, это не только подтверждает, что, хотя, по-этод, это не только подтверждает, что, хотя, по-этод, это не только подтверждает, что, хотя, по-эт",10.491025960118948,26.11423114700566,rus_Cyrl," Это не только подтверждает, что, по крайней мере, у некоторых динозавров были перья, что является уже широко распространённой теорией, но и предоставляет детали, которые обычно нельзя получить из окаменелых остатков, такие как цвет и трехмерную структуру.",10.491025960118948,26.11423114700566,25.0
"Q: . Scientists say this animal's plumage was chestnut-brown on top with a pale or carotenoid-colored underside.
A:",. Scientists say this animal's plumage was chestnut-brown on top with a pale or carotenoid-colored underside.,"Учёные говорят, что оперение этого животного было сверху каштаново-коричневого цвета, а снизу — либо бледным, либо имело каротиноидную пигментацию.",". Ученодикажает, что у этого животного было користное или красовавая, снизаясь, користовое, что у этого животного было користовое, снизаясь, користовое, что у этого животодо, снизаясь, користовое, что у этого животодо, снизаясь, користовое, что у этого животодо, снизаясь,",3.457742685707199,24.136805224869462,rus_Cyrl," Учёные говорят, что оперение этого животного было сверху каштаново-коричневого цвета, а снизу — либо бледным, либо имело каротиноидную пигментацию.",3.457742685707199,24.136805224869462,25.0
"Q: The find also grants insight into the evolution of feathers in birds.
A:",The find also grants insight into the evolution of feathers in birds.,Находка также позволяет ознакомиться с эволюцией перьев у птиц.,"Эстудирование также дает информацию о развитии перод, в которых птист.",2.5197593442434796,17.01091809541221,rus_Cyrl, Находка также позволяет ознакомиться с эволюцией перьев у птиц.,2.5197593442434796,17.01091809541221,15.375
"Q: Because the dinosaur feathers do not have a well-developed shaft, called a rachis, but do have other features of feathers — barbs and barbules — the researchers inferred the rachis was likely a later evolutionary development that these other features.
A:","Because the dinosaur feathers do not have a well-developed shaft, called a rachis, but do have other features of feathers — barbs and barbules — the researchers inferred the rachis was likely a later evolutionary development that these other features.","Так как у перьев динозавров отсутствует хорошо развитый стержень, называемый рахисом, но все же имеются другие отличительные черты — бородки и бородочки — исследователи пришли к выводу, что рахис, скорее всего, появился позднее путем эволюционного развития других отличительных черт.","У этого фак, как только они получили информацию, что этот факт был, в этом случае, они получили информацию, что этот факт, как только они получили информ, что этот факт, как только они получили информ, что этот факт, как только они получили информ, что этот факт, как только они получили информ, что этот факт, как только они получили информ, что этот факт, как только они получили информ, что этот факт, как",0.9436348807303971,11.108834643735468,rus_Cyrl," Так как у перьев динозавров отсутствует хорошо развитый стержень, называемый рахисом, но все же имеются другие отличительные черты — бородки и бородочки — исследователи пришли к выводу, что рахис, скорее всего, появился позднее путем эволюционного развития других отличительных черт.",0.9436348807303971,11.108834643735468,25.0
"Q: The feathers' structure suggests that they were not used in flight but rather for temperature regulation or display. The researchers suggested that, even though this is the tail of a young dinosaur, the sample shows adult plumage and not a chick's down.
A:","The feathers' structure suggests that they were not used in flight but rather for temperature regulation or display. The researchers suggested that, even though this is the tail of a young dinosaur, the sample shows adult plumage and not a chick's down.","Структура перьев наводит на мысль, что они не использовались для полёта, а скорее для регуляции температуры и демонстрирования. Исследователи предположили, что хотя это и хвост молодого динозавра, но в образце представлено взрослое оперение, а не пух цыплёнка.","У этого, даже хотя это является хвостом молодого динодерф, этот факт, даже хотя это является молодой динодерф, этот факт, даже хотя это является молодой динодерф, этот факт, даже хотя это является молодой динодерф, этот факт, даже хотя это является молодой динодерф, этот факт, даже хотя это является молодой динодерф, этот факт, даже хотя это является",3.421205321229852,15.611224832220664,rus_Cyrl," Структура перьев наводит на мысль, что они не использовались для полёта, а скорее для регуляции температуры и демонстрирования. Исследователи предположили, что хотя это и хвост молодого динозавра, но в образце представлено взрослое оперение, а не пух цыплёнка.",3.421205321229852,15.611224832220664,25.0
