prompt,query,reference,generation_baseline,bleu_baseline,chrf_baseline,metricx_qe_baseline,metricx_baseline,commet_baseline
"Q: Haijulikani kwa wakati huu ni mashtaka gani yatawekwa au ni kipi kilielekeza mamlaka kwa mvulana huyo lakini kesi ya vijana imeanza katika mahakama ya shirikisho.
A: It is not known at this time what charges will be laid or what led authorities to the boy but juvenile proceedings have begun in federal court.

Q: Jaji alimwambia Blake ilikuwa karibu kuepukika ""alikuwa akienda kutumwa gerezan"".
A: The judge told Blake it was ""almost inevitable"" he was going to be sent to jail.

Q: Tangu kuanzishwa kwake, Onion imekuwa milki halisi ya habari za dhihaka, ikiwa na toleo la chapa, tovuti ambayo iliwavutia wageni 5,000,000 wa kipekee katika mwezi wa Oktoba, matangazo ya kibinafsi, mtandao wa habari wa saa 24, podikasti, na atlasi ya dunia iliyozinduliwa hivi majuzi inayoitwa Our Dumb World.
A: Since its inception, The Onion has become a veritable news parody empire, with a print edition, a website that drew 5,000,000 unique visitors in the month of October, personal ads, a 24 hour news network, podcasts, and a recently launched world atlas called Our Dumb World.

Q: Ingawa mashirika mengi ya uwakala yako tayari kufanya uhifadhi mwingi wa kawaida, mawakala wengi hushughulika na aina maalum za usafiri, masafa ya bajeti au mahali pa kwenda.
A: Although most agencies are willing to take on most regular bookings, many agents specialise in particular types of travel, budget ranges or destinations.

Q: Sekta muhimu kwa Wavenezuela ni mafuta, ambapo nchi hiyo ni wauzaji nje, ingawa ni asilimia moja tu wanaofanya kazi katika sekta ya mafuta.
A: An important industry for Venezuelans is oil, where the country is a net exporter, even though only one percent work in the oil industry.

Q: Tarakilishi ya ASUS Eee, iliyozinduliwa mapema dunia nzima kwa sababu za uokoaji fedha na utendaji, ikawa mada moto mnamo 2007 Mwezi wa Teknolojia na Mawasiliano wa Taipei.
A:"," Tarakilishi ya ASUS Eee, iliyozinduliwa mapema dunia nzima kwa sababu za uokoaji fedha na utendaji, ikawa mada moto mnamo 2007 Mwezi wa Teknolojia na Mawasiliano wa Taipei."," ASUS Eee PC, earlier launched world-wide for cost-saving and functionality factors, became a hot topic in 2007 Taipei IT Month.",The company has been in business for 15 years and has been a major player in the Taiwanese market for the past 10 years.,1.5880176593692206,14.067045655170338,24.375,24.625,-0.002044677734375
"Q: Hosteli iliporomoka katika Makka, mji mtakatifu wa Kiislamu takriban saa 4 asubuhi ya leo saa za ndani.
A: A hostel collapsed in Mecca, the holy city of Islam at about 10 o'clock this morning local time.

Q: Maharamia wa Skandinavia walitumia njia za majini za Kirusi kufika kwenye Bahari Nyeusi na Bahari ya Kaspi. Sehemu za njia hizo bado zinaweza kutumika. Angalia uwezekano wa kuhitaji vibali maalum, ambavyo huenda ikawa vigumu kuvipata.
A: Vikings used the Russian waterways to get to the Black Sea and Caspian Sea. Parts of these routes can still be used. Check possible need for special permits, which may be difficult to get.

Q: Kuingia kwenye korongo (au: canyoneering) ni kuhusu kwenda chini ya korongo, ambayo imekauka au imejawa na maji.
A: Canyoning (or: canyoneering) is about going in a bottom of a canyon, which is either dry or full of water.

Q: Kuweka hema kwenye mali ya kibinafsi au katika mji wa saizi yoyote kunaweza kuvutia watu wasiofaa.
A: Setting up a tent on private property or in a town of any size can easily attract unwanted attention.

Q: Wakati watu wanaonyesha tofauti kadhaa za tabia fulani wanasemekana kuwa polimofiki.
A: When the individuals show several variants of a particular trait they are polymorphic.

Q: Lakini soko la watumiaji wa kompyuta ndogo litatofautiana na kubadilika sana baada ya ASUS kuzawadiwa tuzo la 2007 la Tuzo Endelevu la Taiwan na Mtendaji Yuan wa Jamhuri ya China.
A:", Lakini soko la watumiaji wa kompyuta ndogo litatofautiana na kubadilika sana baada ya ASUS kuzawadiwa tuzo la 2007 la Tuzo Endelevu la Taiwan na Mtendaji Yuan wa Jamhuri ya China., But the consumer market on laptop computer will be radically varied and changed after ASUS was awarded in the 2007 Taiwan Sustainable Award by Executive Yuan of the Republic of China.,The ASUS Zenfone 2007 was released in Taiwan and China in 2007.,1.553656042718924,13.70590016898651,24.75,25.0,-0.034912109375
"Q: Hivyo pigo la Delhi Belly, Laana ya Firauni, Kisasi cha Montezuma, na marafiki zao wengi.
A: Thus the scourges of Delhi Belly, the Pharaoh's Curse, Montezuma's Revenge, and their many friends.

Q: Kulikuwa na maandamano kote ulimwenguni, mashtaka kadhaa ya jinai, huku viongozi wa serikali za Aislandi na Pakistani wakijiuzulu.
A: There were protests worldwide, several criminal prosecutions, and the leaders of the governments of Iceland and Pakistan both resigned.

Q: Marekebisho yaliyopendekezwa tayari yalipitia nyumba zote mbili mnamo 2011
A: The proposed amendment already passed both houses in 2011.

Q: Wakati kuangaliwa kwa uhamiaji kawaida haupo au ni urasmi ukifika katika nchi yako, udhibiti wa forodha unaweza kuwa shida.
A: While immigration check is usually absent or a formality when you arrive in your homeland, customs control can be a hassle.

Q: Luno ilikuwa na mita 120-160 za ujao za mafuta ndani yake wakati ilipoharibika na upepo mkali na mawimbi yakaisukuma ndani ya kizuizi cha maji.
A: The Luno had 120–160 cubic metres of fuel aboard when it broke down and high winds and waves pushed it into the breakwater.

Q: Wavuti wa kituo hicho unaelezea onyesho hilo kama ""Thieta ya zamani ya redio yenye mzunguko mpya wa kukera na wa kichizi!""
A:"," Wavuti wa kituo hicho unaelezea onyesho hilo kama ""Thieta ya zamani ya redio yenye mzunguko mpya wa kukera na wa kichizi!"""," The station's web site describes the show as ""old school radio theater with a new and outrageous geeky spin!""",The 1960s were a time of great change in the world of radio.,1.6518590358976948,14.191044608511518,24.875,23.875,-0.032470703125
"Q: Kwa kweli mkimbiaji wa daraja la kwanza wa nusu maili, mtu anayeweza kufuzu kwa dakika mbili, lazima awe na kasi ya kutosha, lakini uvumilivu lazima ustawishwe wakati wote wa hatari.
A: Of course a first-class half-miler, a man who can beat two minutes, must be possessed of a fair amount of speed, but endurance must be cultivated at all hazards.

Q: Mambo hayakwenda vizuri kwa Waitaliano katika Afrika Kaskazini tangu karibu mwanzoni. Ndani ya wiki tangu Italia kutangaza vita mnamo Juni 10, 1940, Hussar wa 11 wa Kiingereza walikuwa wameteka Ngome ya Kapuzo huko Libya.
A: Things did not go well for the Italians in North Africa almost from the start. Within a week of Italy's declaration of war on June 10, 1940, the British 11th Hussars had seized Fort Capuzzo in Libya.

Q: Seli ni nini? Neno cell linatokana na neno la Kilatini ""cella"", linalomaanisha ""chumba kidogo"", na lilibuniwa mara ya kwanza na mtaalamu wa hadubini alipokuwa akitazama muundo wa dutu ya mwaloni.
A: What is a cell? The word cell comes from the Latin word ""cella"", meaning ""small room"", and it was first coined by a microscopist observing the structure of cork.

Q: Watu wengine wanaamini kuwa kupata ndoto nyingi bandia mara nyingi kunaweza kuchosha sana.
A: Some people believe that experiencing many artificially induced lucid dreams often enough can be very exhausting.

Q: Inasemekana mwanamume huyo aliendesha gari lenye magurudumu matatu lililokuwa na vilipuzi kwenye umati.
A: The man allegedly drove a three-wheeled vehicle armed with explosives into a crowd.

Q: Katika siku zake za mwanzo mwanzo, onyesho hilo liliwasilishwa tu kwenye wavuti ya muda mrefu ya redio ya intaneti ya TogiNet, wavuti iliyozingatia mazungumzo ya redioni.
A:"," Katika siku zake za mwanzo mwanzo, onyesho hilo liliwasilishwa tu kwenye wavuti ya muda mrefu ya redio ya intaneti ya TogiNet, wavuti iliyozingatia mazungumzo ya redioni."," In its early days, the show was featured solely at the long-running internet radio site TogiNet Radio, a site focused on talk radio.",The man allegedly drove a three-wheeled vehicle armed with explosives into a crowd.,1.4613664427038573,11.871066084403086,25.0,25.0,-0.027099609375
"Q: Utafiti ulionyesha kwamba mafadhaiko, uoga na kutia janga chumvi kulipatanisha uhusiano kati ya uchungu na ulemavu kwa walio na maumivu ya sehemu ya chini ya mgongo.
A: The study found that depression, fear and catastrophising mediated the relationship between pain and disability in lower back pain sufferers.

Q: Kwa sababu simu hupitishwa kwenye intaneti, huhitaji kutumia kampuni ya simu iliyo mahali unakoishi au unakosafiri.
A: Because calls are routed over the Internet, you do not need to use a phone company located where you live or where you travel.

Q: Kwa ujumla, kukaa kwenye nchi ya kigeni kwa muda mrefu zaidi kunahitaji upate visa mapema.
A: In general, staying in any foreign country for an extended period of time will require you to obtain a visa in advance.

Q: Alipata sifa za kisiasa wakati wa muda wake Atlanta na alitambuliwa kwa elimu bunifu ya mjini.
A: She gained critical acclaim during her time in Atlanta and was recognized for innovative urban education.

Q: Uhuru wa Wanyama na Jamii ya Kifalme ya Uzuiaji wa Ukatili kwa Wanyama (RSPCA) wanatoa tena wito wa kuwekwa kwa kamera za CCTV kwa lazima katika vichinjio vyote vya Australia.
A: Animal Liberation and the Royal Society for the Prevention of Cruelty to Animals (RSPCA) are again calling for the mandatory installation of CCTV cameras in all Australian abattoirs.

Q: Mwishoni mwa 2015, TogiNet ilianzisha Redio ya AstroNet kama idhaa tanzu.
A:"," Mwishoni mwa 2015, TogiNet ilianzisha Redio ya AstroNet kama idhaa tanzu."," In late 2015, TogiNet established AstroNet Radio as a subsidiary station.","In 2015, TogiNet announced the launch of Redio ya AstroNet, a new radio station dedicated to astronomy and space exploration.",13.04360686614678,39.1997477351479,6.3125,6.875,0.091796875
"Q: Aina hii ya fikira inahusishwa na taratibu fulani za kisayansi au kawaida.
A: This type of thinking is associated with certain science or standard procedures.

Q: Zaidi ya meli 60 za kifahari husafiri kwenye maji ya Galapagos - zikiwa zenye saizi ya abiria 8 hadi 100.
A: Over 60 cruise ships ply the Galapagos waters - ranging in size from 8 to 100 passengers.

Q: Wakati wa kutathmini mafanikio na kufahamu kutofaulu, watu binafsi na watu wote wanaoshiriki hugundua kwa kina zaidi maadili, misheni na nguvu za uendeshaji za shirika.
A: While assessing the successes and becoming aware of failures, individuals and the whole of the participating persons discover more deeply the values, mission, and driving forces of the organization.

Q: Kuna mambo mengi sana unayofaa kutilia maanani kabla na wakati wa kusafiri mahali.
A: There are many things you have to take into consideration before and when you travel somewhere.

Q: Mchezo huo huchezwa kimsingi kwa muundo wa kupigana, mchezaji mmoja akipigana na mwingine.
A: The sport is primarily played in a duel format, one fencer dueling another.

Q: Kipindi cha awali kilionyesha waigizaji wa sauti wasio na ujuzi, wa ndani hadi Mashariki mwa Texas.
A:"," Kipindi cha awali kilionyesha waigizaji wa sauti wasio na ujuzi, wa ndani hadi Mashariki mwa Texas."," The show originally featured amateur voice actors, local to East Texas.","The sport is played in a duel format, one fencer dueling another.",2.8403891990720456,15.521660264676424,25.0,25.0,-0.023193359375
"Q: Dhoruba ya Kitropiki Danielle, iliyotajwa kuwa dhoruba ya nne ya msimu wa vimbunga vya Atlantiki vya 2010, imejiunda mashariki mwa Bahari ya Atlantiki.
A: Tropical Storm Danielle, fourth named storm of the 2010 Atlantic hurricane season, has formed in the eastern Atlantic Ocean.

Q: Ukengele katika kibao cha kisasa cha kutelezea una ncha mbili zenye uwazi uliobonyea katikati yao. Ncha hizo mbili huruhusu kushikilia vizuri kwa barafu, hata wakati imebenuliwa.
A: The blade on a modern ice skate has a double edge with a concave hollow between them. The two edges allow for a better grasp of the ice, even when tilted.

Q: Inawezekana kupata vibali vya mbuga moja kwa moja kutoka kwa Kituo cha Walinzi katika Puerto Jimerez, lakini hawakubali kadi za deni.
A: It is possible to secure park permits directly from the Ranger Station in Puerto Jiménez, but they do not accept credit cards

Q: Benki ya Mwamba wa Kaskazini ilifanywa ya kitaifa mnamo 2008 kufuatia ufunuzi kuwa kampuni hiyo ilipokea msaada wa dharura kutoka Serikali ya Uingereza.
A: The Northern Rock bank had been nationalised in 2008 following the revelation that the company had received emergency support from the UK Government.

Q: Ziara katika eneo hilo inaweza kujumuishwa kwa urahisi na safari ya ziwa katika boti.
A: A visit to the site can be conveniently combined with a boat trip to the lake.

Q: Inasemekana uporaji ulioenea uliendelea usiku kucha, kwani maafisa wa utekelezaji wa sheria hawakuwako katika mitaa ya Bishkek.
A:"," Inasemekana uporaji ulioenea uliendelea usiku kucha, kwani maafisa wa utekelezaji wa sheria hawakuwako katika mitaa ya Bishkek."," Widespread looting reportedly continued overnight, as law enforcement officers were not present on Bishkek's streets.","The 2010-2011 Russian winter was the coldest on record in Bishkek, Kyrgyzstan.",5.022910185878574,14.683540527146576,25.0,25.0,0.000762939453125
"Q: Bara la Antaktiki ni jangwa la ukiwa lililofunikwa na kilomita 2-3 za barafu.
A: Inland Antarctica is a desolate plateau covered by 2-3 km of ice.

Q: Katika kiangazi, hasa, utahitaji kujihadhari na mbu ukiamua kutembea katika msitu wa mvua.
A: In summer, especially, you'll need to watch out for mosquitoes if you decide to hike through the rainforest.

Q: Kuwabebea wengine - Usiwahi kuondoa macho yako kwenye begi zako, hasa unapovuka mipaka ya kimataifa.
A: Carrying for others - Never let your bags out of your sight, especially when you are crossing international borders.

Q: Hata kwa kusimama katikati mwa magofu ya miaka elfu ni rahisi kuwa na taswira ya sauti na harufu ya vita vilivyopita kitambo, na karibu kusikia mlio wa kwato kwenye barabara za mawe na kunusa uoga kutoka kwenye jela za chini kwa chini.
A: Even standing amidst thousand year-old ruins it is easy to bring to mind the sounds and smells of battles long gone, to almost hear the clatter of hooves on the cobbles and to smell the fear rising from the dungeon pits.

Q: Mabaki yake yalitoa rasharasha katika visiwa vingi, ingawa kufikia sasa, hakuna uharibifu au mafuriko yaliyoripotiwa.
A: Its remnants produced showers across most of the islands, though as of yet, no damage or flooding has been reported.

Q: Bishkek ilielezewa kama iliyozama katika hali ya ""mchafuko"" na mtazamaji mmoja, huku magenge ya watu wakirandaranda mitaani na kupora maduka ya bidhaa za watumiaji.
A:"," Bishkek ilielezewa kama iliyozama katika hali ya ""mchafuko"" na mtazamaji mmoja, huku magenge ya watu wakirandaranda mitaani na kupora maduka ya bidhaa za watumiaji."," Bishkek was described as sinking into a state of ""anarchy"" by one observer, as gangs of people roamed the streets and plundered stores of consumer goods.","The city of Bishkek is a place of great beauty, with its beautiful architecture and natural surroundings.",3.6883152778566752,17.053676347850217,25.0,25.0,-0.00506591796875
"Q: Ubaya mwingine wa lenzi za ukuzaji ni kuwa kilango kipana zaidi (kasi) cha lenzi kwa kawaida huwa cha chini.
A: Another disadvantage of zoom lenses is that the maximum aperture (the speed) of the lens is usually lower.

Q: Ubunifu wa maingiliano unahitaji kuwa sehemu za mradi ziunganike, lakini pia ziwe na mantiki kama sehemu tofauti.
A: Interactive design requires that components of a project connect to each other, but also make sense as a separate entity.

Q: Inaweza kuwa afadhali kutumia wakala ambaye huhifadhi safari sawa na yako kila wakati.
A: It can be better to use an agent who frequently books similar trips to yours.

Q: Alijirekodi katika kitabu cha 1998.
A: He documented himself in a 1998 book.

Q: Mwezi uliopita, kulikuwa na maandamano makubwa huko Poland wakati nchi hiyo ilisaini Mkataba wa Kupambana na Biashara za Bidhaa Bandia, ambao umesababisha serikali ya Polandi kuamua kutoidhinisha makubaliano hayo, kwa sasa.
A: Last month, there were major protests in Poland when that country signed ACTA, which has led to the Polish government deciding not to ratify the agreement, for now.

Q: Wakaaji kadhaa wa Bishkek waliwalaumu waandamanaji kutoka kusini kwa uvunjaji huo wa sheria.
A:", Wakaaji kadhaa wa Bishkek waliwalaumu waandamanaji kutoka kusini kwa uvunjaji huo wa sheria., Several Bishkek residents blamed protesters from the south for the lawlessness.,The government of the Republic of Kazakhstan has decided to suspend the visa for foreigners who are not citizens of Kazakhstan.,2.328734903585348,18.519849744318552,21.75,22.875,-0.00433349609375
"Q: Ni lazima vibali vihifadhiwe mapema. Lazima uwe na kibali ili kukaa usiku kucha.
A: Permits must be reserved in advance. You must have a permit to stay overnight at Sirena.

Q: Walakini, Wabelgiji wote waliozungumza Kifaransa na Kiswisi walijifunza Kifaransa shuleni, kwa hivyo wangeweza kukuelewa hata ukitumia mfumo wa nambari wa Kifaransa.
A: Nevertheless, all French-speaking Belgians and Swiss would have learned standard French in school, so they would be able to understand you even if you used the standard French numbering system.

Q: Lugha saidizi ni lugha bandia au za kubuniwa zinazoundwa kwa lengo la kusaidia mawasiliano kati ya watu ambao vinginevyo wangepata shida ya kuwasiliana.
A: Auxiliary languages are artificial or constructed languages created with the intent of facilitating communication between peoples who would otherwise have difficulty communicating.

Q: Dhoruba ya Kitropiki Danielle, iliyotajwa kuwa dhoruba ya nne ya msimu wa vimbunga vya Atlantiki vya 2010, imejiunda mashariki mwa Bahari ya Atlantiki.
A: Tropical Storm Danielle, fourth named storm of the 2010 Atlantic hurricane season, has formed in the eastern Atlantic Ocean.

Q: Kimsingi utakuwa unaweka matangazo kuhusu msaada wako, kutembea katika gati, kuongelesha watu wanaosafisha mashua zao, kujaribu kuwasiliana na mabaharia kwenye baa, na kadhalika.
A: Basically you'll be putting up notices offering your help, pacing the docks, approaching people cleaning their yachts, trying to make contact with sailors in the bar, etc.

Q: Afrika Kusini wamewashinda All Blacks (Nyuzilandi) katika mechi ya muungano wa raga ya Mataifa Matatu katika Uwanja wa Royal Bafokeng katika Rustenburg, Afrika Kusini.
A:"," Afrika Kusini wamewashinda All Blacks (Nyuzilandi) katika mechi ya muungano wa raga ya Mataifa Matatu katika Uwanja wa Royal Bafokeng katika Rustenburg, Afrika Kusini."," South Africa have defeated the All Blacks (New Zealand) in a rugby union Tri Nations match at the Royal Bafokeng Stadium in Rustenburg, South Africa.",The All Blacks (Nyuzilandi) have won the Rugby World Cup in 1995 in New Zealand.,7.709254415223909,24.17406551023969,21.25,20.0,0.01434326171875
"Q: Njia ya usasa ya kujifunza hutoa uhuru kutoka kwa kanuni mahsusi. Hakuna njia moja nzuri ya kujifunza.
A: The postmodern approach to learning offers the freedom from absolutes. There is no one good way to learn.

Q: Juu ya mwisho wa kaskazini mwa Machu Picchu ni mlima ulio na mwinuko, mara nyingi ni uwanja wa nyuma wa picha nyingi za magofu.
A: Towering above the north end of Machu Picchu is this steep mountain, often the backdrop to many photos of the ruins.

Q: Kwa kushangaza, hakuchukuliwa kuwa muhimu katika zamani za kale na hakurekodiwa kwenye nyingi za orodha za wafalme.
A: Interestingly, he was not considered to be very important in ancient times and was not recorded on most ancient king lists.

Q: Rubani alitambuliwa kama Kiongozi wa Kikosi Dilokrit Pattavee.
A: The pilot was identified as Squadron Leader Dilokrit Pattavee.

Q: Mbio kiasi za mashambani katika msimu wa baridi, pamoja na shughuli katika ukumbi wa mazoezi kwa ajili ya sehemu ya juu ya mwili, ndiyo maandalizi bora ya msimu wa mbio.
A: Some cross country running during the winter, combined with gymnasium work for the upper part of the body, is the best preparation for the running season.

Q: Alama ya mwisho ilikuwa ushindi wa nukta moja, 21 hadi 20, na kumaliza mfuo wa ushindi wa michezo wa Weusi Wote.
A:"," Alama ya mwisho ilikuwa ushindi wa nukta moja, 21 hadi 20, na kumaliza mfuo wa ushindi wa michezo wa Weusi Wote."," The final score was a one-point victory, 21 to 20, ending the All Blacks' 15 game winning streak.",The 21st century is a very interesting time to be alive.,1.573498875814599,13.15469123620131,25.0,25.0,-0.02197265625
"Q: Meno ya triseratopu yangeweza kuponda si majani pekee, bali pia matawi na mizizi migumu sana.
A: A triceratops' teeth would have been able to crush not only leaves but even very tough branches and roots.

Q: Schumacher aliyestaafu mwaka wa 2006 baada ya kushinda michuano ya Formula 1 mara saba, alikua tayari kuchukua nafasi ya Felipe Massa aliyejeruhiwa.
A: Schumacher who retired in 2006 after winning the Formula 1 championship seven times, was due to replace the injured Felipe Massa.

Q: Mwanahistoria wa Kigiriki Strabo alibaini hilo jina, ambalo ndilo tunavyolijua leo. Hekalu liliharibiwa usiku ule ule Alexander Mkuu alizaliwa.
A: The Greek historian Strabo later noted the name, which is how we know today. The temple was destroyed on the same night that Alexander the Great was born.

Q: Japo huwa zinamilikiwa kibinafsi, wakati mwingine huwa zinatumiwa kuwapokea marais wanaozuru, pamoja na waheshimiwa wengine.
A: While they are usually privately owned, they sometimes accommodate visiting heads of state and other dignitaries.

Q: Hii inaweza kufanywa kwenye gari la kawaida kwa mipango makini lakini inapendekezwa sana gari la 4 kwa 4 na sehemu nyingi zinaweza kufikika tu kwa gari la 4 kwa 4 lenye magurudumu mapana.
A: This can be done in a normal car with careful planning but a 4x4 is highly advised and many locations are only accessible with a high wheel base 4x4.

Q: Kwa Springboksi, iliishia kuwa mfuo wa kupoteza mechi-tano
A:"," Kwa Springboksi, iliishia kuwa mfuo wa kupoteza mechi-tano"," For the Springboks, it ended a five-match losing streak.",The Springbok is a type of antelope that is native to the Kalahari Desert in southern Africa.,2.042946039568498,24.496966179050876,25.0,25.0,-0.029541015625
"Q: Miaka minne baadaye leseni ilitolewa, ambayo ilikuwa leseni ya kwanza ulimwenguni iliyotolewa katika sehemu ya MRI
A: Four years later a patent was granted, which was the world's first patent issued in the field of MRI.

Q: Hata hivyo, asili iliyo na ufahamu wa uchunguzi iliambia Star-Tribune ya Minneapolis kuwa ni Louis Jourdian, mwana mwenye umri wa miaka 16 wa Mwenyekiti wa Red Lake Tribunal Floyd Jourdain.
A: However, a source with knowledge of the investigation told the Minneapolis Star-Tribune that it was Louis Jourdain, 16-year old son of Red Lake Tribal Chairman Floyd Jourdain.

Q: Mabaki yake yalitoa rasharasha katika visiwa vingi, ingawa kufikia sasa, hakuna uharibifu au mafuriko yaliyoripotiwa.
A: Its remnants produced showers across most of the islands, though as of yet, no damage or flooding has been reported.

Q: Seli ni msingi na muhimu kwa kujifunza hali ya maisha, na kwa kweli mara nyingi inatambulika kama vitalu vya kujenga maisha.
A: Cells are so basic and critical to the study of life, in fact, that they are often referred to as ""the building blocks of life"".

Q: Wavamizi wa Mumbai walifika kwa boti mnamo 26 Novemba 2008, na wakaleta gruneti, silaha za kiotomatiki na wakapiga sehemu nyingi zikiwamo kituo cha reli cha Chhatrapati Shivaji Terminus kilichojawa na watu na Hoteli maarufu ya Taj Mahal.
A: The Mumbai attackers arrived via boat on Novemeber 26, 2008, bringing with them grenades, automatic weapons and hit multiple targets including the crowded Chhatrapati Shivaji Terminus railway station and the famous Taj Mahal Hotel.

Q: Ilikuwa mechi ya mwisho kwa All Blacks, ambao tayari walikuwa wameshinda kombe wiki mbili zilizopita.
A:"," Ilikuwa mechi ya mwisho kwa All Blacks, ambao tayari walikuwa wameshinda kombe wiki mbili zilizopita."," It was the final match for the All Blacks, who had already won the trophy two weeks ago.","The All Blacks have been playing a game of rugby for 15 years, and have won 11 of those matches.",6.929454830889541,25.464835104097826,24.625,22.5,0.00244140625
"Q: Kurusha kidege-roboti karibu na uwanja wa ndege juu ya umati wa watu ni wazo mbaya karibu kila wakati, hata kama si haramu katika eneo lako.
A: Flying a drone near an airport or over a crowd is almost always a bad idea, even if it's not illegal in your area.

Q: Mishale kutoka kwenye nyuta zao hatari ingeweza kupenya ngao za askari wapinzani. Takribani 1000 BC, Waashuru walianzisha farasi wa kwanza wa vita.
A: Arrows from their deadly crossbows could penetrate the armor of rival soldiers. About 1000 B.C., the Assyrians introduced the first cavalry.

Q: Kuna mambo mengi sana unayofaa kutilia maanani kabla na wakati wa kusafiri mahali.
A: There are many things you have to take into consideration before and when you travel somewhere.

Q: Stakabadhi hizo zilionyesha kuwa benki kumi na nne ziliwasaidia wateja wakwasi kuficha mabilioni ya dola za Marekanai ili kuepuka kulipa ushuru na kanuni nyinginezo.
A: The documents showed fourteen banks helped wealthy clients hide billions of US dollars of wealth to avoid taxes and other regulations.

Q: Hiyo inammanisha kuwa kila kitu kinafaa kurejeshwa, “alisema mtafiti katika Huduma ya Utafiti wa Bonde la Ufa Ethiopia na mwandishi mwenza wa utafiti huo, Berhane Asfaw.
A: That means everything has to be put back,"" said researcher at the Rift Valley Research Service in Ethiopia and a co-author of the study, Berhane Asfaw.

Q: Mechi ya mwisho ya msururu itafanyika katika Ellis Park mjini Johannesburg wiki ijayo, wakati Springboks watakapocheza dhidi ya Australia.
A:"," Mechi ya mwisho ya msururu itafanyika katika Ellis Park mjini Johannesburg wiki ijayo, wakati Springboks watakapocheza dhidi ya Australia."," The final match of the series will take place at Ellis Park in Johannesburg next week, when the Springboks play Australia.",The Springboks have won 10 of their last 11 matches in the competition.,6.795189510147072,21.346987321561052,23.875,17.875,-0.004150390625
"Q: Stewart, Gordon, Kenseth na Harvick wanachukua nafasi kumi za juu za Ubingwa wa Madereva huku mbio nne zikibaki katika msimu.
A: Stewart, Gordon, Kenseth, and Harvick round out the top-ten positions for the Drivers' Championship with four races remaining in the season.

Q: Ingawa kidogo, huwakumbusha baadhi ya wageni wakongwe wa Hawaii wakati kabla ya utaifa bila mikahawa yote mikubwa ya watalii na maendeleo mengine.
A: Though smaller, it reminds some elderly visitors of Hawaii before statehood without all the large tourist hotels and other development.

Q: Kisha, miaka michache baadaye mwaka wa 1639, mnajimu Mwingereza aliyeitwa Jeremiah Horrocks alitazama safari ya Venus.
A: Then, a few years later in 1639, an English astronomer named Jeremiah Horrocks observed a transit of Venus.

Q: Wakati umesomwa na wasomi wa kidini, kifalsafa, na kisayansi kwa maelfu ya miaka.
A: Time has been studied by religious, philosophical, and scientific scholars for thousands of years.

Q: Sababu kuu ya jambo hili ni matokeo ya ndoto dhahiri kupanua kipindi cha wakati kati ya majimbo ya REM.
A: The main reason for this phenomenon is the result of the lucid dreams expanding the length of time between REM states.

Q: Mtetemeko wastani wa ardhi ulitikisa Montana magharibi saa 4 na dakika 8 usiku wa Jumatatu.
A:", Mtetemeko wastani wa ardhi ulitikisa Montana magharibi saa 4 na dakika 8 usiku wa Jumatatu., A moderate earthquake shook western Montana at 10:08 p.m. on Monday.,"The first day of the week is Sunday, the second day is Monday, the third day is Tuesday, the fourth day is Wednesday, the fifth day is Thursday, the sixth day is Friday, and the seventh day is Saturday.",0.8671339908544159,12.763805232659273,25.0,25.0,-0.02490234375
"Q: Kama unafasiri na kipakatilishi au kibao, hifadhi nakala kwenye kadi kasima yake(unayoweza kufikia bila mtandao)
A: If traveling with a laptop or tablet, store a copy in its memory or disc (accessible without the internet).

Q: Miaka 250 baadaye, Guinness imekua kuwa biashara ya kimataifa ambayo hupata mauzo ya yuro bilioni 10 (dola bilioni 14.7 za Marekani) kila mwaka.
A: 250 years later, Guinness has grown to a global business that turns over 10 billion euros (US$14.7 billion) every year.

Q: goli lake la pili katika usiku lilikuwa lake la 60 kwenye msimu, hivyo kuwa mchezaji wa kwanza kufunga magoli 60 au zaidi kwenye msimu tangu 1995-96, wakati Jaromir Jagr na Mario Lamieux kila mmoja alifikia hatua hiyo.
A: his second goal of the night was his 60th of the season, becoming the first player to score 60 or more goals in a season since 1995-96, when Jaromir Jagr and Mario Lemieux each reached that milestone.

Q: Kiungo kikuu cha mfumo wa mzunguko ni moyo, ambao hupiga damu.
A: The major organ of the circulatory system is the heart, which pumps the blood.

Q: Pittman alipendekeza kwamba hali hazingeboreka hadi wakati fulani wiki ijayo.
A: Pittman suggested that conditions wouldn't improve until sometime next week.

Q: Hakuna ripoti za sasa zilizopokewa na Utafiti wa Jiolojia wa Marekani (USGS) na Kituo chake cha Kitaifa cha Taarifa za Mitetemeko ya Ardhi.
A:", Hakuna ripoti za sasa zilizopokewa na Utafiti wa Jiolojia wa Marekani (USGS) na Kituo chake cha Kitaifa cha Taarifa za Mitetemeko ya Ardhi., No immediate reports of damage have been received by the United States Geological Survey (USGS) and its National Earthquake Information Center.,The USGS and Kituo Chake have been working on a project to map the topography of the area.,3.588028099291383,17.624027275980573,20.5,21.0,0.002532958984375
