prompt,query,reference,generation_baseline,bleu_baseline,chrf_baseline,metricx_qe_baseline,metricx_baseline,commet_baseline
"Q: Hsieh implied during the election that Ma might flee the country during a time of crisis.
A: चुनाव के दौरान साइह ने जताया कि संकट के दौर में मा देश छोड़कर भाग सकते हैं.

Q: In this resonance, magnetic field and radio waves cause atoms to give off tiny radio signals.
A: इस अनुनाद में, चुंबकीय क्षेत्र और रेडियो तरंगें परमाणुओं को छोटे रेडियो संकेतों को छोड़ने का कारण बनते हैं.

Q: If you visit Greenland during cold seasons (considering that the further north you go, the colder it will be), it is essential to bring warm enough clothing.
A: यदि आप ठंड के मौसम में ग्रीनलैंड की यात्रा करते हैं (यह देखते हुए कि आगे आप जितना उत्तर की ओर जाएँगे, उतनी ठंड बढ़ेगी), तो पर्याप्त गर्म कपड़े लाना आवश्यक है।

Q: While you may not need a visa for short visits to certain countries as a tourist or for business, going there as an international student generally requires a longer stay than going there just as a casual tourist.
A: हो सकता है कि आपको कुछ देशों में पर्यटक के तौर पर या बिज़नेस के इरादे से छोटी-छोटी यात्राएँ करने के दौरान वीजा की ज़रूरत न पड़े. लेकिन एक अंतरराष्ट्रीय छात्र के नज़रिए से वहाँ जाने के लिए आपको कभी-कभार आने वाले पर्यटक के मुकाबले आम तौर पर ज़्यादा लंबे समय तक रहना पड़ता है.

Q: Most televisions are made in a way to please the general public.
A: ज़्यादातर टेलीविज़न इस तरह से बनाए जाते हैं कि वे आम लोगों को खुश करें.

Q: Soon, officers equipped with riot gear entered the yard and cornered the inmates with tear gas.
A:"," Soon, officers equipped with riot gear entered the yard and cornered the inmates with tear gas."," जल्द ही, दंगा संबंधी उपकरणों से लैस अधिकारियों ने अहाते में प्रवेश किया और कैदियों को आंसू गैस की मदद से काबू में कर लिया।","तुरंत, राजनीतिक वाहनों के साथ वारदात के लिए तैयार अधिकारी यार्ड में आने वाले गिरफ्तारी के लिए तेज गैस क",1.3287463532709287,13.928011363849494,13.8125,15.625,0.01080322265625
"Q: Peter Lenz, a 13-year-old motorcycle racer, has died after being involved in a crash at the Indianapolis Motor Speedway.
A: इंडियानापोलिस मोटर स्पीडवे पर एक दुर्घटना में 13 वर्षीय मोटरसाइकिल रेसर पीटर लेंज़ की मृत्यु हो गई है।

Q: Be assured that once you hit the marinas everything will be pretty obvious. You will meet other boat hitchhikers and they will share their information with you.
A: चिंता न करें, मरीना बीच पर पहुँचते ही आपको सब कुछ समझ में आ जाएगा. आपको वहाँ नाव में अपने साथ यात्रा करने वाले अन्य यात्री मिलेंगे और वे आपको अपनी जानकारी बताएँगे.

Q: The cell is the basic unit of all living things, and all organisms are composed of one or more cells.
A: कोशिका सभी जीवित चीजों की मूल इकाई है, और सभी जीव एक या एक से अधिक कोशिकाओं से बने हुए हैं।

Q: In an ambush east of Bardia, the British captured the Italian Tenth Army's Engineer-in-Chief, General Lastucci.
A: बारडिया के पूर्व में एक घातक जगह पर, अंग्रेज़ों ने दसवीं इटालियन सेना के इंजीनियर-इन-चीफ़, जनरल लास्टुसी को पकड़ लिया था.

Q: The band's management company, HK Management Inc., gave no initial reason when they canceled on September 20, but blamed logistical reasons by the next day.
A: बैंड की प्रबंधन कंपनी, एचके मैनेजमेंट इनकॉरपोरेशन, ने 20 सितंबर को अपने कार्यक्र्म को रद्द करने का कोई प्रारंभिक कारण नहीं बताया, लेकिन अगले दिन तैयारी के कारणों को दोषी ठहराया।

Q: Fire rescue crews eventually doused the fire by 11:35 pm.
A:", Fire rescue crews eventually doused the fire by 11:35 pm., 11:35 बजे अग्नि बचाव दल ने अंततः आग बुझा दी थी.,फायर रेस्क्यू कर्मियों ने आठ बजे तक फायर को बर्ताव करने के बाद दोपहर 11:35 बजे तक फायर को बर्ताव करने के �,4.639885533987801,18.045057789428313,13.0,16.375,0.2119140625
"Q: Scientists have discovered landforms littered across the moon's surface called lobate scarps that have apparently resulted from the moon's shrinking very slowly.
A: वैज्ञानिकों ने चाँद की सतह पर लोबेट स्कार्प्स नामक ख़राब हुए लैंडफ़ॉर्म की खोज की है जो साफ़ तौर पर चंद्रमा के सिकुड़ने की वजह से हुए हैं.

Q: Dr. Lee also expressed his concern about reports that children in Turkey have now become infected with the A(H5N1) avian influenza virus without becoming ill.
A: डॉ. ली ने रिपोर्टों के बारे में भी अपनी चिंता व्यक्त की है कि अब तुर्की में बच्चे बिना बिमार पड़े ए(एच5एन1) एवियन इन्फ़्लूएंजा वायरस से संक्रमित हो गए हैं.

Q: How would Io's gravity pull on me? If you stood on the surface of Io, you would weigh less than you do on Earth.
A: आयो का गुरुत्वाकर्षण मुझे कैसे खींचेगा? यदि आप आयो की सतह पर खड़े होंगे, तो आपका वजन पृथ्वी वाले वजन से कम होगा।

Q: England had experienced a long period of peace after the reconquest of the Danelaw.
A: डेनलॉ को वापिस जीतने के बाद इंग्लैंड में लम्बे समय तक शान्ति रही थी।

Q: In general, staying in any foreign country for an extended period of time will require you to obtain a visa in advance.
A: सामान्य तौर पर, किसी भी विदेशी देश में समय अवधि के बाद बहुत समय तक रहने के लिए आपको पहले ही वीज़ा प्राप्त करने की आवश्यकता होगी।

Q: After the dam was built in 1963, the seasonal floods that would spread sediment throughout the river were halted.
A:"," After the dam was built in 1963, the seasonal floods that would spread sediment throughout the river were halted."," 1963 में बाँध बनने के बाद, मौसमी बाढ़ जो पूरे नदी में तलछट फैला देगी वह रुक गई थी.","1963 में बनाया गया दम बाद रावी के साथ समान बारिश के दौरान जो रावी को गर्मी के दौरान विस्तारित करता था, वह",3.6584316183076133,19.636999307392404,15.5,17.375,0.0125732421875
"Q: Wild animals might either be shy or aggressive. The environment might be cold, hot, or otherwise hostile.
A: जंगली जानवर शर्मीले या आक्रामक हो सकते हैं। पर्यावरण ठंडा, गर्म होना चाहिए या अन्यथा प्रतिकूल हो सकता है।

Q: It can be customized to make it easy to read and also with as much or little color as desired.
A: इसे पढ़ने में आसान बनाने के लिए अनुकूलित किया जा सकता है और वो भी वांछित जितने या थोड़े रंग के साथ।

Q: Computers today are used to manipulate pictures and videos.
A: आजकल तस्वीरों और वीडियो में हेराफेरी करने के लिए कंप्यूटर का उपयोग किया जाता है.

Q: Former U.S. Speaker of the House Newt Gingrich came in second with 32 percent.
A: न्यूट गिंगरिच सदन के पूर्व अमेरिकी वक्ता 32 प्रतिशत के साथ दूसरे स्थान पर आए.

Q: Fire captain Scott Kouns said, ""It was a hot day in the Santa Clara with temperatures in the 90s.
A: फ़ायर कैप्टन स्कॉट कोनुस ने कहा, “90 के दशक में तापमान के साथ सांता क्लारा में यह एक गर्म दिन था.”

Q: This sediment was necessary for creating sandbars and beaches, which served as wildlife habitats.
A:"," This sediment was necessary for creating sandbars and beaches, which served as wildlife habitats.", वाइल्डलाइफ़ हैबिटेंट्स के रूप में काम करने वाली रेती और तटों को बनाने के लिए गाद ज़रूरी थी.,यह जलवायु विकास के लिए आवश्यक था जो बारिश के बाद बने थे और जंगली जानवरों के लिए जीवन स्थान बनाते थे।,2.9556670980182345,16.31723049121344,9.3125,8.25,0.53125
"Q: Although in the end, Krushchev sent in tanks to restore order, he did give way to some economic demands and agreed to appoint the popular Wladyslaw Gomulka as the new prime minister.
A: हालाँकि अंत में, क्रुश्चेव ने आदेश फिर से लागू करने के लिए टैंक भिजवाए. साथ ही उन्होंने कुछ आर्थिक माँग रखी और नए प्रधानमंत्री के रूप में जाने-माने व्यक्तित्व व्लादिस्लाव गोमुल्का को नियुक्त करने को राजी हो गए.

Q: The White Sea–Baltic Canal connects the Arctic Ocean to the Baltic Sea, via Lake Onega, Lake Ladoga and Saint Petersburg, mostly by rivers and lakes.
A: व्हाइट सी-बाल्टिक नहर आर्कटिक महासागर को ज्यादातर नदियों और झीलों द्वारा बाल्टिक सागर से जोड़ती है, जैसे झील वनगा, झील लाडोगा और सेंट पीटर्सबर्ग।

Q: The valves opening allowed a pressure release for the system and oil flowed on a pad to a tank that can hold 55,000 barrels (2.3 million gallons).
A: वाल्व छिद्र से प्रणाली का दबाव कम हुआ और तेल एक पैड से एक टैंक में गया जिसमें 55,000 बैरल (23 लाख गैलन) आ सकता है।

Q: Carrying for others - Never let your bags out of your sight, especially when you are crossing international borders.
A: दूसरों के लिए ले जाना - अपने बैग को कभी भी अपनी नज़र से ओझल ना होने दें, खासकर जब आप अंतरराष्ट्रीय सीमा को पार कर रहे हों।

Q: Tours are cheaper for larger groups, so if you're by yourself or with just one friend, try to meet other people and form a group of four to six for a better per-person rate.
A: बड़े समूहों के लिए यात्राएँ सस्ती हो जाती हैं, इसलिए अगर आप अकेले या सिर्फ़ किसी एक दोस्त के साथ यात्रा करते हैं, तो उस यात्रा में चार से छह लोगों को जोड़ने की कोशिश करें, ताकि आपको प्रति व्यक्ति के हिसाब से पड़ने वाला खर्च कम हो जाए.

Q: As a result, two fish species have become extinct, and two others have become endangered, including the humpback chub.
A:"," As a result, two fish species have become extinct, and two others have become endangered, including the humpback chub."," जिस कारण, दो मछली की प्रजातियाँ विलुप्त हो गई हैं और अन्य दो लुप्तप्राय हो गई हैं, जिसमें हंपबैक चूब भी शामिल है.","इसलिए, दो पानी के जीव विलुप्त हो गए और दो अन्य जीव बढ़ते हुए बाधित हो गए, जिसमें बाल्टिक चुंबकीय चुंबकी",9.600133630024551,25.18748169716597,10.5625,12.5,0.50390625
"Q: Things did not go well for the Italians in North Africa almost from the start. Within a week of Italy's declaration of war on June 10, 1940, the British 11th Hussars had seized Fort Capuzzo in Libya.
A: उत्तर अमेरिका में इटली के लोगों के लिए शुरुआत से हालत अच्छे नहीं रहे. 10 जून, 1940 को इटली के युद्ध की घोषणा करने के हफ़्ते में ही इंग्लैंड के 11वें हुसार ने लीबिया में कपूज़ा किले पर कब्ज़ा कर लिया.

Q: You can mark the passing of time yourself by observing the repetition of a cyclical event. A cyclical event is something that happens again and again regularly.
A: आप चक्रीय घटनाओं के दोहराव को ग़ौर से देखकर समय के बदलाव को चिन्हित कर सकते हैं. चक्रीय घटना कुछ ऐसी होती है जो नियमित रूप से बार-बार घटती रहती है.

Q: Troops reinforcing the forward positions included the 1st and 3rd New Hampshire regiments of 200 men, under Colonels John Stark and James Reed (both later became generals).
A: अग्रिम मोर्चे को मजबूत करने वाले सैनिकों में कर्नल जॉन स्टार्क और जेम्स रीड (दोनों बाद में सेनापति बने) के नेतृत्व में 200 सैनिकों की पहली और तीसरी न्यू हैम्पशायर रेजिमेंट शामिल थीे।

Q: Boomerang throwing is a popular skill that many tourists want to acquire.
A: बूमरैंग फेंकना एक मशहूर हुनर है जिसे कई पर्यटक सीखना चाहते हैं.

Q: Many people dream of the day when humans can travel to another star and explore other worlds, some people wonder what's out there some belive that aliens or other life may live on another plant.
A: बहुत से लोग उस दिन का सपना देखते हैं जब मनुष्य किसी दूसरे सितारे की यात्रा कर सकेंगे और दूसरी दुनिया का पता लगा सकेंगे, कुछ लोग सोचते हैं कि वहां क्या हो सकता है जबकि कुछ अन्य मानते हैं कि दूसरें ग्रहाें पर एलिअन या अन्य जीव हो सकते हैं।

Q: Although the water level will only rise a few feet after the flood, officials are hoping it will be enough to restore eroded sandbars downstream.
A:"," Although the water level will only rise a few feet after the flood, officials are hoping it will be enough to restore eroded sandbars downstream."," हालाँकि, बाढ़ के बाद पानी का स्तर सिर्फ़ कुछ ही फ़ीट बढ़ेगा, लेकिन अधिकारी उम्मीद कर रहे हैं कि यह निचले स्तर के सैंडबार्स को फिर से बहाल करने के लिए काफ़ी होगा.","इस तरह की जलवायु बदलाव के बाद जल का स्तर बहुत कम बढ़ेगा, लेकिन अधिकारी इसे देखते हुए कि यह निर्वासन के बाद",10.718819524888675,27.838259961383656,15.8125,18.625,0.0113525390625
"Q: I am happy that there are people willing to support me.
A: मुझे खुशी है कि लोग मेरा समर्थन करने के लिए तैयार हैं.

Q: Besides white sand beaches and mountain landscapes, the country is home to the oldest European city in the Americas, now part of Santo Domingo.
A: सफ़ेद रेत वाले समुद्र तटों और पर्वत के प्राकृतिक दृश्यों के अलावा, अमेरिका में यह देश सबसे पुराने यूरोपीय शहर है, जो अब सेंटो डोमिंगो का हिस्सा है.

Q: Bird flu, or more formally avian influenza, can infect both birds and mammals.
A: बर्ड फ्लू, या औपचारिक रूप से एवियन इन्फ्लूएंजा, पक्षियों और स्तनधारियों दोनों को संक्रमित कर सकता है।

Q: People with this type of thinking have logical thinking, are able to memorize patterns, solve problems and work on scientific tests.
A: इस तरह की सोच वाले लोग तार्किक सोच रखते हैं, जो पैटर्न को याद रखने, समस्याओं को हल करने और वैज्ञानिक परीक्षणों पर काम करने में सक्षम होते हैं.

Q: While authorities are unsure of the credibility of the threat, the Maryland Transportaion Authority made the closure with the urging of the FBI.
A: अधिकारियों को खतरे की सच्चाई के बारे में पता नहीं है, इसलिए मैरीलैंड परिवहन प्राधिकरण ने एफबीआई के कहने पर इसकी छानबीन बंद कर दी है.

Q: No tsunami warning has been issued, and according to the Jakarta geophysics agency, no tsunami warning will be issued because the quake did not meet the magnitude 6.5 requirement.
A:"," No tsunami warning has been issued, and according to the Jakarta geophysics agency, no tsunami warning will be issued because the quake did not meet the magnitude 6.5 requirement."," कोई सुनामी की चेतावनी जारी नहीं की गई है, और जकार्ता भूभौतिकी एजेंसी के अनुसार, कोई सुनामी की चेतावनी जारी भी नहीं की जाएगी क्योंकि भूकंप 6.5 की आवश्यकता को पूरा नहीं करता था।","नहीं, तूफान की सूचना नहीं जारी की गई है, और जाकार्ता जैनिटिक गीऑफिजिक्स एजेंसी के अनुसार, तूफान की स�",16.676436205871436,28.800866465117604,16.375,18.375,0.6015625
"Q: Scientists have discovered landforms littered across the moon's surface called lobate scarps that have apparently resulted from the moon's shrinking very slowly.
A: वैज्ञानिकों ने चाँद की सतह पर लोबेट स्कार्प्स नामक ख़राब हुए लैंडफ़ॉर्म की खोज की है जो साफ़ तौर पर चंद्रमा के सिकुड़ने की वजह से हुए हैं.

Q: Many governments require visitors entering, or residents leaving, their countries to be vaccinated for a range of diseases.
A: कई सरकारों की आवश्यकता होती है कि उनके देश में आने वाले लोगों को या बाहर जाने वाले उनके देशवासियों को कई बीमारियों का टीका लगाया जाना चाहिए।

Q: Luxembourg has a long history but its independence dates from 1839.
A: लक्समबर्ग का एक लंबा इतिहास है लेकिन यह 1839 से स्वतंत्र हुआ है.

Q: Maroochydore then defeated Caboolture in the Preliminary Final.
A: मारूचिडोर ने इसके बाद प्रारंभिक फाइनल में कैबुलचर को हराया।

Q: Fred currently has winds of 105 miles per hour (165 km/h) and is moving towards the northwest.
A: इस समय फ़्रेड 105 मील प्रति घंटे (165 किमी प्रति घंटा) की हवा की गति से उत्तर-पश्चिम की ओर बढ़ रहा है.

Q: Despite there being no tsunami threat, residents started to panic and began to leave their businesses and homes.
A:"," Despite there being no tsunami threat, residents started to panic and began to leave their businesses and homes.", सुनामी का कोई खतरा नहीं होने के बावजूद भी निवासियों को जान जाने का डर था. इस वजह से उन्होंने अपने कारोबार और घरों को छोड़ना शुरू कर दिया.,"चाहे था न हो भी तूफ़ानी तापाकार की चोटी, लोगों को बाहर निकलना शुरू हो गया और उनके दफ्तर और घरों से बा�",5.028227308300213,19.288578983570684,13.25,16.125,0.020751953125
"Q: ""We were all simply in shock,"" the mother stated.
A: “हम सब बस सदमे में थे,” माँ ने कहा।

Q: The Cook Islands do not have any cities but are composed of 15 different islands. The main ones are Rarotonga and Aitutaki.
A: कुक आइलैंड्स में कोई शहर नहीं है, लेकिन इसमें 15 अलग-अलग आइलैंड्स हैं. इनमें रारोटोंगा और ऐटूटाकी प्रमुख हैं.

Q: Hopefully, most people will realise that their long term best option is to work together with others.
A: उम्मीद है कि अधिकांश लोग यह महसूस करेंगे कि दूसरों के साथ मिलकर काम करना उनका दीर्घकालिक सबसे अच्छा विकल्प है.

Q: After you become comfortable with formatting and editing on the web, then later, you might create your own website.
A: वेबसाइट पर फ़ॉर्मैटिंग और एडिटिंग सीखने के बाद, आप अपनी वेबसाइट बना सकते हैं.

Q: These plateaus are often referred to as ""vidde"" meaning a wide, open treeless space, a boundless expanse.
A: इन पठारों को अक्सर “चौड़ाई” के रूप में संदर्भित किया जाता है, जिसका अर्थ है एक विस्तृत, खुला स्थान, एक असीम फैलाव |

Q: Although Winfrey was tearful in her farewell, she made it clear to her fans she will be back.
A:"," Although Winfrey was tearful in her farewell, she made it clear to her fans she will be back.", हालाँकि विदाई के समय विन्फ़्रे की आँखों में आँसू थे उन्होंने अपने प्रशंसकों को स्पष्ट किया कि वे वापस आएँगी.,विन्फियर की अपनी अंतिम बात के दौरान उन्होंने अपने फैंस को बताया कि वे फिर से लौटेंगी।,4.85370613585972,25.544398408195583,6.34375,6.09375,0.53125
"Q: No one was inside the apartment.
A: कोई भी घर की अंदर मौजूद नहीं था |

Q: Whistler (1.5 hour drive from Vancouver) is expensive but well-known because of the 2010 Winter Olympics.
A: व्हिस्लर (वैंकूवर से 1.5 घंटे ड्राइव की दूरी पर) 2010 के विंटर ओलंपिक की वजह से काफ़ी मशहूर हुआ.

Q: The White Sea–Baltic Canal connects the Arctic Ocean to the Baltic Sea, via Lake Onega, Lake Ladoga and Saint Petersburg, mostly by rivers and lakes.
A: व्हाइट सी-बाल्टिक नहर आर्कटिक महासागर को ज्यादातर नदियों और झीलों द्वारा बाल्टिक सागर से जोड़ती है, जैसे झील वनगा, झील लाडोगा और सेंट पीटर्सबर्ग।

Q: Despite his comments he said he will be supporting the British competitors at the 2012 Olympics being held in London.
A: अपनी टिप्पणियों के बावजूद उसने कहा कि वह लंदन में आयोजित 2012 ओलिम्पिक्स में ब्रिटिश प्रतिस्पर्धियों का समर्थन करेगा.

Q: Similarly, a British traveller in Spain may mistake a wave goodbye involving the palm facing the waver (rather than the person being waved at) as a gesture to come back.
A: इसी प्रकार, स्पेन में एक ब्रिटिश यात्री हथेली हवा में हिलाने को वापस बुलाना समझ सकता है जिसमें हाथ हिलाने वाले की तरफ हथेली हो (बजाय उस व्यक्ति के जिसे हाथ हिला कर दिखाया जा रहा है)।

Q: ""This is not going to be goodbye. This is the closing of one chapter and the opening of a new one.""
A:"," ""This is not going to be goodbye. This is the closing of one chapter and the opening of a new one.""", “यह खत्म होने नहीं जा रहा है। यह एक अध्याय का समापन और एक नए अध्याय का उद्घाटन है।”,"""यह नहीं होगा बाहरी. यह एक नई शुरुआत के लिए एक नई श्रेणी के अंत के बाद एक नई श्रेणी का शुरुआत करना है।""",3.796469564911484,15.790444229589257,15.3125,14.4375,0.12353515625
"Q: For those unfamiliar with medical jargon, the words infectious and contagious have distinct meanings.
A: जो मेडिकल शब्दजाल से अपरिचित हैं, उन लोगों के लिए संक्रामक और सांसर्गिक शब्दों के अलग-अलग अर्थ हैं.

Q: This fully feathered, warm blooded bird of prey was believed to have walked upright on two legs with claws like the Velociraptor.
A: माना जाता है कि यह पूरी तरह पंख से लदे गरम खून वाले शिकारी पक्षी, वेलोसाइराप्टर जैसे पंजे के साथ दो पैरों पर सीधा चलते थे।

Q: Learning to create interactive media requires conventional and traditional skills, as well as tools mastered in interactive classes (storyboarding, audio and video editing, story telling, etc.)
A: इंटरैक्टिव मीडिया बनाने के लिए औपचारिक और पारंपरिक कौशल की आवश्यकता होती है, साथ ही साथ इंटरैक्टिव कक्षाओं में महारत हासिल किये गये उपकरण (स्टोरीबोर्डिंग, ऑडियो और वीडियो एडिटिंग, स्टोरी टेलिंग, आदि)

Q: Towering above the north end of Machu Picchu is this steep mountain, often the backdrop to many photos of the ruins.
A: यह माचू पिचू के उत्तरी छोर के ऊपर स्थित विशाल पर्वत है, जो अक्सर खंडहर की कई तस्वीरों की पृष्ठभूमि में दिखता है।

Q: Don't forget to add in the extra costs of additional visas, departure taxes, ground transportation, etc. for all those places outside of Africa.
A: अफ्रीका के बाहर उन सभी स्थानों के लिए अतिरिक्त वीज़ा, प्रस्थान कर, भूमि परिवहन, आदि की अतिरिक्त लागत जोड़ना न भूलें।

Q: Final results from Namibian presidential and parliamentary elections have indicated that the incumbent president, Hifikepunye Pohamba, has been reelected by a large margin.
A:"," Final results from Namibian presidential and parliamentary elections have indicated that the incumbent president, Hifikepunye Pohamba, has been reelected by a large margin.", नाम्बियाई राष्ट्रपति और संसदीय चुनावों के अंतिम नतीजों से यह संकेत मिले हैं कि पदासीन राष्ट्रपति हिफ़िकेपून्ये पोहाम्बा बड़े अंतर से दोबारा चुने गए हैं.,नामबिया के राष्ट्रपति और संसदीय चुनावों के अंतिम परिणाम ने इंक्युबेटर प्रधानमंत्री हिफिकेपुन्येन पोहाम्बा को ए,22.47064549581404,36.819408048359904,12.6875,15.5,0.2392578125
"Q: The White Sea–Baltic Canal connects the Arctic Ocean to the Baltic Sea, via Lake Onega, Lake Ladoga and Saint Petersburg, mostly by rivers and lakes.
A: व्हाइट सी-बाल्टिक नहर आर्कटिक महासागर को ज्यादातर नदियों और झीलों द्वारा बाल्टिक सागर से जोड़ती है, जैसे झील वनगा, झील लाडोगा और सेंट पीटर्सबर्ग।

Q: Australia's former conservative government refused to ratify Kyoto, saying it would damage the economy with its heavy reliance on coal exports, while countries like India and China were not bound by emissions targets.
A: ऑस्ट्रेलिया की पूर्व रूढ़िवादी सरकार ने क्योटो की पुष्टि करने से मना करते हुए कहा कि जबकि भारत और चीन जैसे देश उत्सर्जन लक्ष्य से नहीं बंधे हैं, इससे कोयले के निर्यात पर भारी निर्भरता के साथ अर्थव्यवस्था को नुकसान होगा।

Q: For example, if you were to see someone breaking a car window, you would probably assume he was trying to steal a stranger’s car.
A: उदाहरण के लिए, अगर आप किसी को कार की खिड़की तोड़ते हुए देखते हैं, तो आप शायद समझेंगे कि वह किसी अजनबी की कार चोरी करने की कोशिश कर रहा है.

Q: Because calls are routed over the Internet, you do not need to use a phone company located where you live or where you travel.
A: कॉल्स इंटरनेट पर रूट किए जाने की वजह से आपको अपने रहने वाली जगह या यात्रा करने वाले स्थान की फ़ोन कंपनी का इस्तेमाल करने की ज़रूरत नहीं होती है.

Q: The JAS 39C Gripen crashed onto a runway at around 9:30 am local time (0230 UTC) and exploded, closing the airport to commercial flights.
A: स्थानीय समय (0230 UTC) के मुताबिक करीब 9:30 बजे JAS 39C Gripen रनवे पर धमाके के साथ दुर्घटनाग्रस्त हो गया, जिसकी वजह से वाणिज्यिक उड़ानों के लिए हवाई अड्डे को बंद कर दिया गया.

Q: The ruling party, South West Africa People's Organisation (SWAPO), also retained a majority in the parliamentary elections.
A:"," The ruling party, South West Africa People's Organisation (SWAPO), also retained a majority in the parliamentary elections.", सत्ताधारी दल साउथ वेस्ट अफ्रीका पीपल आर्गेनाइजेशन (स्वापो) ने संसदीय चुनाव में बहुमत पाया.,"राजनीतिक दल, सोमाथी वायर्स एंड एंडरसन राज्य के लोकतांत्रिक नेताओं का समूह (SWAPO), विधानसभा चुनावों में भी अध",1.6961343903963388,13.900383877046925,13.25,14.6875,0.1728515625
"Q: The significant earthquake activity resulting in the phase change had took place on March 10 on the northeast side of the volcano's summit caldera.
A: तेज़ भूकंप गतिविधि के परिणामस्वरूप स्थिति परिवर्तन 10 मार्च को ज्वालामुखी के शिखर कालडेरा के उत्तर-पूर्व की ओर हुआ था.

Q: The 30-year-old husband, who was born in Buffalo, was one of the four killed in the shooting, but his wife was not hurt.
A: शूटिंग में मरने वाले चार लोगों में से एक 30 वर्षीय पति था, जिसका जन्म बफ़ेलो में हुआ था, लेकिन उसकी बीवी बच गयी।

Q: ""It is now important from both a public health and criminal justice perspective that the legislation be enacted as soon as possible"", said a government spokesperson.
A: एक सरकारी प्रवक्ता ने कहा, “सार्वजनिक स्वास्थ्य और आपराधिक न्याय दोनों दृष्टिकोणों से यह महत्वपूर्ण है कि कानून को जल्द से जल्द लागू किया जाए.”

Q: About ten minutes before it was due to land from its second approach it disapeared.
A: अपने दूसरे प्रवेश से लैंड होने के तय समय से लगभग दस मिनट पहले यह गायब हो गया.

Q: During the summer, also watch out for the Nordic mosquitoes. Although they do not transmit any diseases, they can be irritating.
A: गर्मी के दौरान, नॉर्डिक मच्छरों पर भी नज़र रखें. हालाँकि वे किसी भी तरह की बीमारी नहीं फैलाते हैं, फिर भी वे तकलीफ़देह हो सकते हैं.

Q: Coalition and Afghan troops moved into the area to secure the site and other coalition aircraft have been sent to assist.
A:", Coalition and Afghan troops moved into the area to secure the site and other coalition aircraft have been sent to assist., संयुक्त सेना और अफगान सैनिक समूह साइट को सुरक्षित करने के लिए इलाके में चले गए और दूसरी संयुक्त सेना विमानों को सहायता के लिए भेजा गया.,कोलेशन और अफ़गान सैनिकों ने इस क्षेत्र में पहुंचकर इसे सुरक्षित कर लिया और अन्य कोलेशन विमानों को सहायता भी प,12.020369713175318,30.642473512741553,7.25,11.1875,0.30859375
"Q: Tornadoes strike a small area compared to other violent storms, but they can destroy everything in their path.
A: बवंडर अन्य भयंकर तूफानों की तुलना में एक छोटे से क्षेत्र पर हमला करते हैं, लेकिन वे अपने रास्ते में सब कुछ नष्ट कर सकते हैं।

Q: An important industry for Venezuelans is oil, where the country is a net exporter, even though only one percent work in the oil industry.
A: वेनेजुएला के लिए एक महत्वपूर्ण उद्योग तेल है, और यह देश एक निर्यातक है, भले ही पूरे तेल उद्योग में केवल एक प्रतिशत का हिस्सा है।

Q: Construction is ongoing for five new skyscrapers at the site, with a transportation center and memorial park in the middle.
A: साईट पर पांच नई गगनचुम्बी इमारतों पर काम चल रहा है, इन इमारतों के बीच में एक परिवहन केंद्र और स्मारक पार्क होगा।

Q: San Francisco has developed a large tourist infrastructure with numerous hotels, restaurants, and top-notch convention facilities.
A: सैन फ़्रांसिस्को ने कई होटल, रेस्टोरेंट, और सर्वोत्तम सम्मेलन की सुविधाओं के साथ एक बड़ा पर्यटक बुनियादी ढाँचा विकसित किया है.

Q: The clouds presented the potential for confusion as to whether an actual eruption had taken place.
A: बादलों से भ्रम की संभावना पैदा हुई, कि वाकई में विस्फोट हुआ था.

Q: The crash occurred high up in mountainous terrain, and is believed to have been the result of hostile fire.
A:"," The crash occurred high up in mountainous terrain, and is believed to have been the result of hostile fire.", पहाड़ी इलाकों में ज़्यादा दुर्घटना हुई. इसकी वजह आपसी दुश्मनी को माना जाता है.,"उड़ान भरने में विफलता उच्च शिखर पर घटी, और यह विरोधी तरंगों के कारण संभव है।",1.9582248325011242,8.592359510634097,8.25,10.0,0.06884765625
