prompt,reference,generation_baseline,generation_function_vector,bleu_baseline,bleu_function_vector,chrf_baseline,chrf_function_vector
"Q: Some medium-format film cameras use a 6 by 6 cm format, more precisely a 56 by 56 mm negative.
A:","Certaines caméras de moyen format utilisent un format de 6 par 6 cm, plus précisément un négatif de 56 par 56 mm."," Certains appareils photo grand format utilisent un format 6 par 6 cm, plus précisément un négatif 56 par 56 mm."," 6x6cm is 2.4""x2.4""",56.58006368672554,0.567882399337016,71.07213965115106,1.8012506172078513
"Q: Most televisions are made in a way to please the general public.
A:",La plupart des télévisions sont fabriquées de manière à plaire au grand public., La plupart des télévisions sont fabriquées d'une manière pour plaire au public en général., True,50.1310627231278,0.0,72.69588712425724,1.102941176470588
"Q: Submarines were used in World War I and World War II. Back then they were very slow and had a very limited shooting range.
A:","Les sous-marins ont été utilisés pendant la Première et la Deuxième Guerre mondiale. À l’époque, ils étaient très lents et avaient une portée de tir très limitée."," Les sous-marins ont été utilisés pendant la Première Guerre mondiale et la Seconde Guerre mondiale. À l'époque, ils étaient très lents et avaient une portée de tir très limitée.<eos>", The first submarine was invented in 1776 by the American inventor David Bushnell. It was called the Turtle. It was a small submarine that was used to attack British ships. The Turtle was a very slow boat and had a very limited,68.70419297867943,0.7716270058689811,85.38490439014133,15.29553218557461
"Q: Many people dream of the day when humans can travel to another star and explore other worlds, some people wonder what's out there some belive that aliens or other life may live on another plant.
A:","Beaucoup rêvent du jour où nous pourrons voyager vers une autre étoile et explorer d'autres mondes. Pour certains, il s'agit de savoir ce qu'il y a ailleurs, d'autres croient que des extraterrestres ou d'autres formes de vie pourraient vivre sur une autre planète."," Beaucoup de gens rêvent du jour où les humains pourront voyager vers une autre étoile et explorer d'autres mondes, certains se demandent ce qui se trouve là-bas, certains pensent que des extraterrestres ou d'autres formes de"," The universe is a vast place, and there are many things that we don't know about it. We have only explored a tiny fraction of the universe, and there are many things that we don't know about it. We don't",41.59986301689805,0.858021217839951,56.32110314284389,13.029450804272017
"Q: On the accordion, to get extra volume, you use the bellows with more pressure or speed.
A:","Avec l'accordéon, pour produire plus de volume, actionnez le soufflet en augmentant la pression ou la vitesse des mouvements."," Sur l'accordéon, pour avoir plus de volume, on utilise les soufflets avec plus de pression ou de vitesse.", Plus,29.4494071142109,0.0,46.09723735468272,1.4004203890501403
"Q: He joined them in 1945 and stayed until 1958.
A:",Il le rejoint en 1945 et y reste jusqu'en 1958., Il a rejoint eux en 1945 et est resté jusqu'en 1958., He joined them in 1945 and stayed until 1958.,27.22589423069702,3.715939007251811,62.78855332682131,24.511135506132042
"Q: Coffee is one of the world's most traded commodities, and you can probably find many types in your home region.
A:","Le café est l’une des marchandises les plus vendues au monde, et vous pouvez probablement en trouver de nombreux types dans votre région d’origine."," Le café est l'une des denrées les plus échangées au monde, et vous pouvez probablement trouver de nombreux types dans votre région.", True,45.54706722568655,0.0,72.33436820061587,0.8021075817876899
"Q: Early in the nation's independence, Singapore Botanic Gardens' expertise helped to transform the island into a tropical Garden City.
A:","Au lendemain de son indépendance, Singapour a acquis une expertise dans le domaine des jardins botaniques. Cet Etat insulaire s'est par la suite transformé en une cité jardin de type tropical."," Au début de l'indépendance de la nation, les jardins botaniques de Singapour ont aidé à transformer l'île en une ville tropicale.", True,10.260305320884779,0.0,33.97463284621427,0.6147342676414438
"Q: Estimates range from 340 million to 500 million speakers, and as many as 800 million people can understand the language.
A:","Les estimations varient de 340 millions à 500 millions de locuteurs, et jusqu'à 800 millions de personnes peuvent comprendre la langue."," Les estimations vont de 340 millions à 500 millions de locuteurs, et jusqu'à 800 millions de personnes peuvent comprendre la langue.", English,86.58691074049544,0.0,94.34936511073721,1.0740404425046624
"Q: An immigration checkpoint is usually the first stop when disembarking from a plane, a ship, or another vehicle.
A:","Un point de contrôle d'immigration est habituellement la première étape lorsque vous débarquez d'un avion, d'un bateau ou d'un autre véhicule."," Un poste de contrôle d'immigration est généralement la première étape lorsqu'on débarque d'un avion, d'un bateau ou d'un autre véhicule.", True,66.03723249428292,0.0,77.10210955905596,0.8151850683436681
"Q: It was based on the German alphabet and one character ""Õ/õ"" was added.
A:",Il était basé sur l'alphabet allemand et un caractère « Õ/õ » a été ajouté.," C'était basé sur l'alphabet allemand et un caractère ""Õ/õ"" a été ajouté.", The Finnish alphabet,62.3267571707452,0.10737547010277865,80.54837479042115,9.384371675736695
"Q: In its most recent monthly report, OPEC said exports of crude had fallen to their lowest level for two decades at 2.8 million barrels per day.
A:","Dans son dernier rapport mensuel, l'OPEP a déclaré que les exportations de brut étaient tombées à leur niveau le plus bas depuis deux décennies, soit 2,8 millions de barils par jour."," Dans son dernier rapport mensuel, l'OPEP a déclaré que les exportations de brut avaient chuté à leur plus bas niveau depuis deux décennies à 2,8 millions de barils par jour."," The report said that the decline was due to a drop in production in Iran, Iraq and Libya.",71.57285404074594,0.7267737464334058,80.22277837461357,9.78132359256952
"Q: The storm, situated about 645 miles (1040 km) west of the Cape Verde islands, is likely to dissipate before threatening any land areas, forecasters say.
A:","Selon les météorologues, il est probable que la tempête, située à environ 645 miles (1 040 km) à l’ouest du Cap-Vert, se dissipe avant de menacer quelque rivage que ce soit."," La tempête, située à environ 645 miles (1040 km) à l'ouest des îles du Cap-Vert, est susceptible de s'estomper avant de menacer les zones terrestres, selon les pré"," The storm, situated about 645 miles (1040 km) west of the Cape Verde islands, is likely to dissipate before threatening any land areas, forecasters say.",36.62831332006104,5.164145567988268,52.38025077719941,24.49294581929669
"Q: There are a limited number permits reserved for walk-in requests available on a first come, first served basis.
A:","Les permis sont en nombre limité et sont réservés aux personnes qui se présentent sur place, suivant le principe du premier arrivé, premier servi."," Il y a un nombre limité de permis réservés pour les demandes par courrier disponible sur une base de premier arrivé, premier servi."," There are a limited number of permits reserved for walk-in requests available on a first come, first served basis.",22.10046070868187,1.472939338203778,42.548644841349194,15.39661424890264
"Q: The sign was not physically damaged; the modification was done using black tarpaulins decorated with signs of peace and heart to alter the ""O"" to read lowercase ""e"".
A:",Le panneau n’a pas été endommagé ; la modification a été faite à l’aide de bâches noires décorées avec le symbole de la paix et celui de cœur pour changer le « O » en « e » minuscule.," Le panneau n'a pas été physiquement endommagé; la modification a été effectuée à l'aide de bâches noires décorées de signes de paix et de cœurs pour modifier l'O en minuscule ""e"".<eos>"," The sign was not physically damaged; the modification was done using black tarpaulins decorated with signs of peace and heart to alter the ""O"" to read lowercase ""e"".",33.76214842288084,1.1478807828348832,54.225578098332406,17.718922090816
"Q: The commissioner sets bail, if granted, and formalizes the charges filed by the arresting officer. The charges are then entered into the state's computer system where the case is tracked.
A:","Le commissaire fixe la caution, si elle est accordée, et formalise les accusations portées par l'agent qui a procédé à l'arrestation. Les accusations sont ensuite saisies dans le système informatique de l'État où l'affaire est suivie."," Le commissaire fixe la caution, si elle est accordée, et formalise les accusations déposées par l'officier d'arrestation. Les accusations sont ensuite entrées dans le système informatique de l'État où l'affaire est suivie", True,74.47489099186647,0.0,82.16847943361464,0.5008210180623974
"Q: The International Olympic Committee voted to include the sports at its executive board meeting in Berlin today. Rugby, specifically rugby union, and golf were selected over five other sports to be considered to participate in the Olympics.
A:","Le Comité international olympique a voté l’inclusion de ces sports lors de la réunion de son conseil d’administration à Berlin aujourd’hui. Le rugby, plus précisément le rugby collectif, et le golf ont été choisis parmi cinq autres sports pour participer aux Jeux olympiques."," Le Comité international olympique a voté pour inclure les sports à sa réunion du conseil exécutif à Berlin aujourd'hui. Rugby, spécifiquement le rugby à XV, et le golf ont été sélectionnés sur cinq autres sports pour être considérés"," The International Olympic Committee voted to include the sports at its executive board meeting in Berlin today. Rugby, specifically rugby union, and golf were selected over five other sports to be considered to participate in the Olympics.",28.07008028153746,1.7943625781126296,51.35811326412387,25.37698132566116
"Q: While immigration check is usually absent or a formality when you arrive in your homeland, customs control can be a hassle.
A:","Alors que le contrôle de l'immigration est généralement absent ou constitue une formalité à l'arrivée dans votre pays d'origine, le contrôle douanier peut être une source de tracas."," Bien que le contrôle des douanes soit souvent absent ou une formalité lorsque vous arrivez dans votre pays d'origine, le contrôle des douanes peut être une corvée.", Customs control is a hassle.,29.430129460076007,0.06134829786013697,56.28905741687693,4.130122338442591
"Q: At least 100 people had attended the party, in order to celebrate the first anniversary of a couple whose wedding was held last year.
A:","Au moins 100 personnes avaient assisté à la fête, afin de célébrer le premier anniversaire d'un couple dont le mariage s'est tenu l'an passé."," Au moins 100 personnes avaient assisté à la fête, afin de célébrer le premier anniversaire d'un couple dont le mariage avait été célébré l'année dernière."," Au moins 100 personnes avaient assisté à la fête, pour célébrer le premier anniversaire d'un couple dont le mariage avait eu lieu l'année dernière.",75.79370986942091,67.966062673185,83.6877432940045,77.8221868744171
"Q: The most important factor of this mindset is: there is only one correct answer. You only think of two answers, namely right or wrong.
A:","Le facteur primordial de cet état d'esprit : seule une réponse est adaptée. Vous ne pensez qu’à deux options : soit c'est la bonne réponse, soit c'est une mauvaise réponse."," Le facteur le plus important de cette mentalité est: il n'y a qu'une seule réponse correcte. Vous pensez à deux réponses, soit juste ou faux.<eos>"," The most important factor of this mindset is: there is only one correct answer. You only think of two answers, namely right or wrong.",5.454101358683649,0.9910094987907395,31.983400130317214,12.219906319423016
"Q: Roberts flatly refused to say about when he believes life begins, an important question when considering the ethics of abortion, saying that it would be unethical to comment on the specifics of likely cases.
A:","Roberts a refusé catégoriquement de clarifier à quel moment il croyait que la vie commence après conception, une question importante dans le cadre du débat éthique sur l'avortement, en répondant qu'il serait contraire à la déontologie de s'exprimer sur des détails précis qui pourraient faire partie de cas juridiques probables."," Roberts a refusé catégoriquement de dire quand il croit que la vie commence, une question importante lorsqu'on considère l'éthique de l'avortement, en disant que ce serait contraire à l'éthique de commenter les cas"," Roberts flatly refused to say about when he believes life begins, an important question when considering the ethics of abortion, saying that it would be unethical to comment on the specifics of likely cases.",25.22782464128117,1.1081598926791087,44.520336988661214,17.802246804677814
"Q: Its large glazed windows and thin walls would not have been able to resist a determined attack for long.
A:",Ses baies fenêtres vitrées et ses minces parois n'auraient pas pu résister longtemps à un assaut acharné., Ses grandes fenêtres vitrées et ses murs minces n'auraient pas pu résister à une attaque déterminée pendant longtemps., The castle was not very strong.,46.334507654630094,0.27494399600361996,61.21378535519383,6.218293315585137
"Q: An official with the gas company was reporting to the scene after a neighbor called about a gas leak.
A:",Un agent de la compagnie de gaz s'est rendu sur les lieux après qu'un voisin ait appelé au sujet d'une fuite de gaz., Un officier de la compagnie de gaz était en train de se rendre sur les lieux après qu'un voisin l'avait appelé pour signaler une fuite de gaz., The gas company official was reporting to the scene after a neighbor called about a gas leak.,42.4160921042299,1.0507564427741602,64.49982285529836,11.780303717111543
"Q: Its second claw was larger, giving rise to the name Hesperonychus which means ""western claw.""
A:","Sa deuxième griffe était plus grande, ce qui a engendré le nom Hesperonychus, qui signifie « griffe occidentale »."," Son deuxième griffon était plus grand, ce qui a donné naissance au nom Hesperonychus, qui signifie ""griffon occidental.""", Hesperonychus,29.522303022276166,0.055308437014783385,61.87424435328912,12.491930024894463
"Q: We know many Greek politicians, scientists, and artists. Possibly the most known person of this culture is Homer, the legendary blind poet, who composed two masterpieces of Greek literature: the poems Iliad and Odyssey.
A:","Nous connaissons de nombreux hommes politiques, scientifiques et artistes grecs. Mais le plus célèbre de toute cette civilisation est probablement Homère, le poète aveugle auteur des deux plus grands chefs-d'œuvre de la littérature grecque : les poèmes de l'Iliade et l'Odyssée."," Nous connaissons de nombreux politiciens, scientifiques et artistes grecs. Peut-être la personne la plus connue de cette culture est Homère, le poète aveugle légendaire, qui a composé deux chefs-d'œuvre de la"," Homer is the legendary blind poet, who composed two masterpieces of Greek literature: the poems Iliad and Odyssey.",32.23098285678766,0.40503681766382,48.19526385179021,11.21915313160375
"Q: Some people believe that experiencing many artificially induced lucid dreams often enough can be very exhausting.
A:",Certaines personnes pensent que faire de nombreux rêves lucides provoqués artificiellement et assez souvent peut être très épuisant., Certains pensent que l'expérience de nombreux rêves lucides artificiels assez souvent peut être très épuisant., C'est vrai.,51.497322032579355,0.10737547010277865,66.97113092866056,2.2616568579856287
"Q: A visit to the site can be conveniently combined with a boat trip to the lake.
A:",La visite du site peut être agréablement associée à une promenade en bateau sur le lac., Une visite au site peut être combinée avec une excursion en bateau sur le lac., Une visite au site peut être combinée avec une excursion en bateau sur le lac.,30.706383888915393,30.706383888915393,50.080044591110926,50.080044591110926
"Q: The presenter, who was arrested at the scene, denied the attack and claimed he used the pole to protect himself from bottles being thrown at him by up to thirty people.
A:","Le présentateur, qui a été arrêté sur les lieux, a nié l'attaque et affirmé qu'il avait utilisé le poteau pour se protéger des bouteilles que lui lançaient jusqu'à trente personnes."," Le présentateur, qui a été arrêté sur les lieux, a nié l'attaque et a affirmé qu'il avait utilisé le bâton pour se protéger des bouteilles jetées par jusqu'à trente personnes."," The presenter, who was arrested at the scene, denied the attack and claimed he used the pole to protect himself from bottles being thrown at him by up to thirty people.",74.24909132809749,0.9233935228624948,83.08535145854256,15.006867475980595
"Q: Dark clouds unrelated to any volcanic activity were reported at the base of the mountain.
A:",Des nuages sombres sans rapport avec une quelconque activité volcanique ont été signalés à la base de la montagne.," Des nuages sombres, non liés à aucune activité volcanique, ont été signalés à la base du mont.", The dark clouds were unrelated to any volcanic activity.,48.27228407856369,2.152935261358287,58.01269405445154,13.469142073660315
"Q: Within a few short years following the arrival of European explorers, the population of Tainos had significantly been reduced by the Spanish conquerors
A:","En quelques années à peine après l'arrivée des explorateurs européens, la population d'indigènes Taïnos avait considérablement diminué du fait des conquistadors espagnols."," Dans les années qui ont suivi l'arrivée des explorateurs européens, la population des Tainos a été considérablement réduite par les conquistadors espagnols.<eos>", True,42.32083434990574,0.0,57.86975299832239,0.8292620568144553
"Q: Besides carrying three important scientific instruments, the lunar probe also carried the image of the Indian national flag, painted on all sides.
A:","En plus de contenir trois instruments scientifiques importants, la sonde lunaire arborait également l'image du drapeau national indien, peint sur toutes ses faces."," En plus de transporter trois instruments scientifiques importants, la sonde lunaire a également transporté l'image du drapeau national indien, peinte sur toutes les faces.", The Indian flag was painted on the lunar probe to show the world that India is a great nation.,59.98346403112304,0.8734513882715711,79.28978270856739,12.00411876438353
"Q: The study found that depression, fear and catastrophising mediated the relationship between pain and disability in lower back pain sufferers.
A:","L'étude a révélé que la dépression, la peur et le catastrophisme étaient à l'origine de la relation entre la douleur et le handicap chez les personnes souffrant de douleurs au bas du dos."," L'étude a révélé que la dépression, la peur et la catastrophisation médiatisent la relation entre la douleur et la handicap dans les patients souffrant de lombalgie.", True,44.96272627190894,0.0,60.56379959395547,0.6423768504073218
"Q: In some federal countries, such as the United States and Canada, income tax is levied both at the federal level and at the local level, so the rates and brackets can vary from region to region.
A:","Dans certains pays fédéraux tels que les États-Unis et le Canada, l'impôt sur le revenu est prélevé à la fois au niveau fédéral et au niveau local, de sorte que les taux et les tranches d'imposition peuvent varier d'une région à l'autre."," Dans certains pays fédéraux, comme les États-Unis et le Canada, l'impôt sur le revenu est perçu à la fois au niveau fédéral et au niveau local, de sorte que les taux et les tranches peuvent varier d'une", True,68.53816333242051,0.0,79.2847738638325,0.5084604860147075
"Q: “It will move over the west coast of northern California and will light the sky from California through central Oregon and on through Nevada and Idaho and into Utah,” Tom Duxbury, Stardust's project manager said.
A:","« Elle survolera la côte ouest de la Californie du Nord et illuminera le ciel de l’Oregon, du Nevada, de l’Idaho et de l’Utah », a déclaré le directeur de projet de Stardust, Tom Duxbury."," “Il se déplacera sur la côte ouest de la Californie du Nord et éclairera le ciel de la Californie à travers l'Oregon central et jusqu'au Nevada et à l'Idaho et jusqu'au Utah,” a déclaré Tom D"," “It will move over the west coast of northern California and will light the sky from California through central Oregon and on through Nevada and Idaho and into Utah,” Tom Duxbury, Stardust's project manager said.",28.719483829721053,5.824785044795592,44.3863955774502,24.277105631728126
"Q: Phnom Krom, 12 km southwest of Siem Reap. This hilltop temple was built at the end of the 9th century, during the reign of King Yasovarman.
A:","Phnom Krom, à 12 km de Siem Reap. Ce temple situé au sommet d'une colline a été érigé à la fin du IXe siècle, sous le règne du roi Yasovarman."," Phnom Krom, 12 km southwest of Siem Reap. This hilltop temple was built at the end of the 9th century, during the reign of King Yasovarman.", Angkor Wat,15.919300004823608,0.0,32.499532062075986,0.9490238611713666
"Q: Entering Southern Africa by car is an amazing way to see all the region's beauty as well as to get to places off the normal tourist routes.
A:","Entrer en Afrique australe en voiture est un moyen incroyable de voir toute la beauté de la région, aussi bien que pour se rendre à des endroits hors des routes touristiques normales.", Entrer en Afrique du Sud en voiture est une façon incroyable de voir toute la beauté de la région ainsi que d'aller dans des endroits hors des sentiers battus.<eos>, True,44.24024448808548,0.0,57.59244526203696,0.6549996502226915
"Q: Mysticism can be distinguished from other forms of religious belief and worship by its emphasis on the direct personal experience of a unique state of consciousness, particularly those of a peaceful, insightful, blissful, or even ecstatic character.
A:","Le mysticisme peut être distingué des autres formes de culte et de croyance à caractère religieux par son accent sur l'expérience personnelle directe d'un état unique de conscience, notamment dans le cas d'une personnalité paisible, intuitive, heureuse, voire extatique."," Le mysticisme peut être distingué des autres formes de croyance et de culte religieux par son accent sur l'expérience personnelle directe d'un état de conscience unique, en particulier ceux d'un caractère paisible, perspicace, heureux", True,52.18091293834741,0.0,68.4412640694574,0.42978908346450395
"Q: Compared to most of the other royal tombs, however, the tomb of Tutankhamun is barely worth visiting, being much smaller and with limited decoration.
A:","Cependant, comparé à la plupart des autres tombes royales, le tombeau de Toutankhamon ne vaut guère la peine d'être visité, étant beaucoup plus petit et avec une décoration limitée."," Par rapport à la plupart des autres tombes royales, cependant, la tombe de Tutankhamon est à peine digne d'être visitée, étant beaucoup plus petite et avec une décoration limitée.<eos>"," The tomb of Tutankhamun is the most famous royal tomb in Egypt. It is the only royal tomb that has been found intact. The tomb is located in the Valley of the Kings, which is a valley in the Theban Hills on the",42.79770557186218,1.7611044047748272,68.28258269357215,16.660337068264482
"Q: The band canceled the show at Maui's War Memorial Stadium, which was set to be attended by 9,000 people, and apologized to fans.
A:","Le groupe a annulé le spectacle au stade du mémorial de guerre de Maui, qui devait accueillir 9 000 personnes, et s’est excusé auprès des fans."," Le groupe a annulé le spectacle au Maui's War Memorial Stadium, qui devait être assisté par 9 000 personnes, et s'est excusé auprès des fans.<eos>"," The band canceled the show at Maui's War Memorial Stadium, which was set to be attended by 9,000 people, and apologized to fans.",46.75692998759382,3.1530550332632274,64.07643341758724,16.803845923585506
"Q: The Canal District (Dutch: Grachtengordel) is the famous 17th-century district surrounding the Binnenstad of Amsterdam.
A:",Le quartier du canal (Grachtengordel en néerlandais) est le célèbre quartier du XVIIe siècle qui entoure la Binnenstad d'Amsterdam., Le Canal District (néerlandais: Grachtengordel) est le célèbre quartier du 17e siècle entourant la Binnenstad d'Amsterdam., The Canal District (Dutch: Grachtengordel) is the famous 17th-century district surrounding the Binnenstad of Amsterdam.,48.05668038128438,4.682957562580821,62.80283276831491,26.866593809045575
"Q: Especially in your initial days, consider splurging on Western-style and -quality hotels, food, and services to help acclimatize.
A:","Surtout au début, pensez à faire des folies dans les hôtels, la nourriture et les services de style et de qualité occidentaux pour vous aider à vous acclimater."," En particulier, lors de vos premiers jours, pensez à dépenser dans des hôtels, de la nourriture et des services de style et de qualité occidentaux pour vous aider à vous acclimater.", True,51.57666266394993,0.0,70.3345650590353,0.5597014925373134
"Q: Many exotic animals are hard to find, and parks sometimes have rules about taking photographs for commercial purposes.
A:","De nombreux animaux exotiques sont difficiles à trouver, et les parcs ont parfois des règles relatives à la prise de photos à des fins commerciales."," Beaucoup d'animaux exotiques sont difficiles à trouver, et les parcs ont parfois des règles sur la prise de photos à des fins commerciales."," Many exotic animals are hard to find, and parks sometimes have rules about taking photographs for commercial purposes.",73.56760090915462,1.59426280433703,82.52223175618954,20.30918694360033
"Q: Towering above the north end of Machu Picchu is this steep mountain, often the backdrop to many photos of the ruins.
A:","Cette montagne escarpée, qui domine l'extrémité nord du Machu Picchu, sert souvent de toile de fond à de nombreuses photos des ruines."," Au nord de Machu Picchu, ce mont escarpé domine les ruines.", Huayna Picchu,12.147624877447463,0.008346467680661506,29.704974374220335,4.03446596742882
"Q: Several places in Rotorua offer geothermal hangi, while other hangi can be sampled in Christchurch, Wellington and elsewhere.
A:","Plusieurs endroits à Rotorua offrent des hangis géothermiques, tandis que d’autres hangis peuvent être échantillonnés à Christchurch, Wellington et ailleurs."," Plusieurs endroits à Rotorua offrent des hanges géothermiques, tandis que d'autres hanges peuvent être dégustés à Christchurch, Wellington et ailleurs.", Hangi is a traditional Maori method of cooking food in an earth oven. The hangi is a pit in the ground lined with stones and filled with hot rocks. The food is placed on the rocks and covered with soil. The hangi is then covered with,69.04035245018959,0.6735878102046052,80.69438667709787,16.74660729657269
"Q: General John Cadwalder would launch a diversionary attack against the British garrison at Bordentown, in order to block off any reinforcements.
A:","Le général John Cadwalder lance une attaque de diversion contre la garnison britannique de Bordentown, afin de bloquer tout renfort."," Le général John Cadwalder lancera une attaque de diversion contre le garnison britannique à Bordentown, afin de bloquer toute renfort.", True,68.13430964678759,0.0,84.0510167665129,0.8797287113790504
"Q: Since Pakistani independence from British rule in 1947, the Pakistani President has appointed ""Political Agents"" to govern FATA, who exercise near-complete autonomous control over the areas.
A:","Depuis l'indépendance du Pakistan, qui s'est affranchi de la domination britannique en 1947, le président pakistanais a nommé des « agents politiques » pour gouverner les zones tribales, ceux-ci exerçant un contrôle indépendant quasi complet sur ces régions."," Depuis l'indépendance du Pakistan en 1947, le président pakistanais a nommé des ""agents politiques"" pour gouverner la FATA, qui exercent un contrôle autonome presque complet sur les zones.", True,30.492818482012574,0.0,57.47016578350116,0.45111650646050205
"Q: It was developed by John Smith in the 1970s to help inexperienced folders or those with limited motor skills.
A:",Il a été développé par John Smith dans les années 1970 pour aider les personnes inexpérimentées ou ayant des capacités motrices limitées., C'est développé par John Smith dans les années 1970 pour aider les novices ou ceux qui ont des compétences motrices limitées., The Smith-Stebbins method,48.21197078276413,0.2129980035369514,63.95689207720614,4.011108830711159
"Q: They need to show the insurer's e-mail address and international phone numbers for advice/authorizations and making claims.
A:",Ils doivent présenter l'adresse e-mail et les numéros de téléphone internationaux de l'assureur pour obtenir des conseils/autorisations et effectuer les demandes d'indemnisation., Ils doivent montrer l'adresse e-mail de l'assureur et les numéros de téléphone internationaux pour obtenir des conseils/autorisations et faire des réclamations., True,58.23918734904537,0.0,70.28628510210439,0.6342285127282832
"Q: Japanese judoka Hitoshi Saito, winner of two Olympic gold medals, has died at the age of 54.
A:","Le judoka japonais Hitoshi Saito, vainqueur de deux médailles d'or olympiques, est mort à l'âge de 54 ans."," Le judoka japonais Hitoshi Saito, vainqueur de deux médailles d'or olympiques, est décédé à l'âge de 54 ans."," Hitoshi Saito, a judoka who won two Olympic gold medals, has died at the age of 54.",90.2452175607771,13.061878623095632,92.16981911093826,26.561730153502012
"Q: Boomerang throwing is a popular skill that many tourists want to acquire.
A:",Le lancer de Boomerang est une compétence populaire que de nombreux touristes veulent acquérir., Le lancer de boomerang est une compétence populaire que de nombreux touristes veulent acquérir., Le lancer de boomerang est une compétence populaire que de nombreux touristes veulent acquérir.,87.87419089273847,87.87419089273847,94.04290196354039,94.04290196354039
"Q: Nowadays air travel is only rarely booked directly through the airline without first searching and comparing prices.
A:","De nos jours, il est rare que les gens réservent leur vol directement via la compagnie aérienne sans avoir préalablement recherché et comparé les prix."," Aujourd'hui, le voyage aérien n'est réservé que rarement directement par l'avion sans d'abord rechercher et comparer les prix.", Nowadays air travel is only rarely booked directly through the airline without first searching and comparing prices.,6.54866065762502,1.2496576442016178,35.62781149038729,14.878810169353383
"Q: For most countries, you will need an offer letter from the institution you wish to study at, and also evidence of funds to support yourself for at least the first year of your course.
A:","Pour la plupart des pays, vous aurez besoin d’une lettre d'acceptation de l’établissement dans lequel vous souhaitez étudier, ainsi que d’une preuve de fonds suffisants pour subvenir à vos besoins au moins pendant la première année de votre cursus."," Pour la plupart des pays, vous aurez besoin d'une lettre d'offre de l'institution à laquelle vous souhaitez étudier, ainsi que des preuves de fonds pour vous soutenir pendant au moins la première année de votre cours.<eos>"," For most countries, you will need an offer letter from the institution you wish to study at, and also evidence of funds to support yourself for at least the first year of your course.",39.86046595578142,0.6855166299826051,60.872849792160366,13.830474257014934
"Q: However, the reduction of the threat level to severe does not mean the overall threat has gone away.""
A:","Toutefois, la réduction du niveau de menace à un niveau critique ne signifie pas que la menace globale a disparu »."," Cependant, la réduction du niveau de menace à sévère ne signifie pas que la menace globale a disparu.", The threat level has not gone away.,64.45315408910275,0.4533060144624593,73.27543476264918,5.530830863117924
"Q: Computers today are used to manipulate pictures and videos.
A:","De nos jours, les ordinateurs sont utilisés pour modifier des photos et des vidéos.", Les ordinateurs d'aujourd'hui sont utilisés pour manipuler des images et des vidéos., True,33.903873897946234,0.0,56.822826627771995,1.0563380281690142
"Q: Mr. Rudd's decision to sign the Kyoto climate accord isolates the United States, which will now be the only developed nation not to ratify the agreement.
A:","La décision de M. Rudd de signer le protocole de Kyoto isole les États-Unis, qui est désormais le seul pays développé à ne pas avoir ratifié cet accord."," La décision de M. Rudd de signer l'accord de Kyoto isole les États-Unis, qui deviendront ainsi le seul pays développé qui n'aura pas ratifié l'accord.<eos>"," The Kyoto Protocol is an international treaty that was adopted in 1997 with the aim of reducing greenhouse gas emissions. The treaty was signed by 191 countries, but the United States did not ratify it. The United States has",48.372009409628454,1.2165013609501771,65.1762510178568,18.74986929595319
"Q: A contagious disease is a disease which is easily transmitted by being in the vicinity of an infected person.
A:",Une maladie contagieuse est une maladie facilement transmissible lorsqu’on se trouve à proximité d’une personne infectée., Une maladie contagieuse est une maladie qui se transmet facilement en étant dans le voisinage d'une personne infectée., True,44.245528772019775,0.0,60.58129196075017,0.7009345794392525
"Q: 21-year-old Jesus joined Manchester City last year in January 2017 from Brazilian club Palmeiras for a reported fee of £27 million.
A:","Jesus, 21 ans, a rejoint Manchester City l’année dernière en janvier 2017, en provenance du club brésilien Palmeiras, pour un montant annoncé de 27 millions de livres sterling."," Jesus, 21 anos, juntou-se ao Manchester City no ano passado em Janeiro de 2017 do clube brasileiro Palmeiras por um valor de £27 milhões.<eos>", 21-year-old Jesus joined Manchester City last year in January 2017 from Brazilian club Palmeiras for a reported fee of £27 million.,6.875312419671496,4.511857631484253,28.47081043403923,27.177995903297735
"Q: With this arrangement in place, this freedom might end.
A:","Avec cet arrangement en place, cette liberté pourrait prendre fin."," Avec cette disposition en place, cette liberté pourrait s'arrêter."," The freedom of the press is a fundamental right in the United States. It is protected by the First Amendment to the Constitution, which states that ""Congress shall make no law respecting an establishment of religion, or prohibiting the free exercise thereof; or abrid",34.79159475128446,0.7716270058689811,58.825138198627,13.379667684322124
"Q: China's GDP could be larger than the United States within two decades.
A:",Le PIB de la Chine pourrait dépasser celui des États-Unis au cours des deux décennies à venir., La Chine pourrait avoir un PIB plus grand que les États-Unis dans les deux décennies., True,16.631489479245065,0.0,45.35944554623784,0.9493670886075951
"Q: Tropical Storm Danielle, fourth named storm of the 2010 Atlantic hurricane season, has formed in the eastern Atlantic Ocean.
A:","La tempête tropicale Danielle, quatrième tempête nommée de la saison des ouragans atlantiques 2010, s'est formée dans l'est de l'océan Atlantique."," La tempête tropicale Danielle, la quatrième tempête nommée de la saison des ouragans de l'Atlantique 2010, s'est formée dans l'océan Atlantique oriental."," Tropical Storm Danielle, fourth named storm of the 2010 Atlantic hurricane season, has formed in the eastern Atlantic Ocean.",77.277718353937,2.850120701510362,84.46629417607583,24.440257905949363
